book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,0,NOLI ME TANGERE,0,0,NOLI ME TANGERE,chapter_title
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,23,1700,"Nang̃ing̃inig si fray Dámaso, nalimutan niyá ang canyáng sermón at ang maayos na pananalitâ.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,24,1701,—Náriníg mo ba?—ang itinanóng sa canyáng casama ng̃ isáng binatang estudianteng taga Maynílà;—¿puputulin mo ba ang iyo?,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,25,1702,"—¡Ca! siyá na muna ang magputol!—ang isinagót ng̃ causap, na itinuturò ang nagsesermon.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,26,1703,"Naligalig si Ibarra; luming̃ap sa canyáng paliguid at humahanap ng̃ alin mang súloc, datapwa't punôngpunô ang boong simbahan. Walang nárîrinig at waláng nakikita si María Clara, na pinagsisiyasat ang cuadro ng̃ pinagpalang mg̃a cáluluwa sa Purgatorio, mg̃a cáluluwáng ang anyó'y mg̃a lalaki't mg̃a babaeng hubó't hubad na may nacapatong sa úlong ""mitra,"" (sombrero ng̃ papa,) ""capelo"" (sombrero ng̃ cardenal), ó ""toca"" (talucbóng ng̃ monja), na nang̃aiihaw sa apóy at nang̃agsisicapit sa cordón ni San Francisco, na hindî nalalagot cahi't lubháng napacabig-at ang mg̃a nacabiting iyón.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,27,1704,"Sa gayóng pagdaragdag ni Fray Dámaso ng̃ canyáng mg̃a naisipa'y nag-caligáw-ligáw ang espíritu santong fraile sa pagcacasunodsunód ng̃ sermón hanggang sa siya'y lumactaw ng̃ tatlóng mahahabang pangcát at sumamâ ang pagdidictá cay Párì Dámaso, na humihing̃al at nagpapahing̃a sa canyang maalab na pagmumurá.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,28,1705,"""¿Sino sa inyó, mg̃a makasalanang nakikinig sa akin, ang hihimod sa mg̃a súgat ng̃ isáng dukhâ at libaguing magpapalimos? ¿Sino? Sumagót at itaas ang camáy cung sino! ¡Walâ sino man! Dati co nang nalalaman; walâ ng̃ang macagagawâ ng̃ gayón cung dî ang isáng santong gaya ni Diego de Alcalá; canyáng hinimuran ang boong cabulucán, at tulóy sinabi niyá sa isang capatid na nangguiguilalás; ¡Ganitó ang paggamot sa may sakít na itó! ¡Oh pagcacacawang gawâ ng̃ cristiano! ¡Oh pagcahabág na waláng cahulililip! ¡Oh cabanalan ng̃ mg̃a cabanalan! ¡Oh cagalinggaling̃ang hindî matutularan! ¡Oh waláng bahid na lunas!....""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,29,1706,"At ipinagpatuloy ang isáng mahabang tanicalang mg̃a ¡oh! na idiniripa ang mg̃a camáy, at itinataas at ibinababa na anaki mandin ibig na lumipad ó bumugaw ng̃ mg̃a ibon.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,30,1707,"""Nagsalitâ siyâ ng̃ latin bago mamatáy, ¡bagá man dating hindî murunong ng̃ latin! Mangguilalás cayó mg̃a macasalanan! ¡Hindî cayô macapagsasalitâ ng̃ latin, baga man pinag aaralan ninyó, at sa pag aaral na ito'y pinapalò cayó, hindî cayó macapagsasalitâ ng̃ latin, mamamatay cayóng hindî macapaglálatin! ¡Isáng biyaya ng̃ Dios ang macapagwicang latin, cayâ nagsasalita ng̃ latín ang Iglesia! ¡Acó ma'y nagwiwicang latin din! ¿Bakit ipagkakait ng̃ Dios ang caaliwang itó ng̃ loob sa canyáng minamahal na si Diego? Mangyayari ba siyáng mamatáy, mapababayaan ba siyáng hindî nagwiwicang latín? Hindî ng̃a mangyayari! Cung magcagayó'y hindî gaganáp sa catuwiran ang Dios, hindî sa totohanang siyá'y Dios! ¡Nagwicang latín ng̃â siyá at nagpapatotoo ang mg̃a sumulat ng̃ aclat ng̃ mg̃a panahóng iyón!"" At canyáng binigyáng wacás ang canyang pasimula ng̃ pang̃ang̃aral ng̃ lalong pinaghirapan niya na canyáng inumit sa titic ng̃ isáng dakilang manunulat, na si Guinoong Sinibaldo de Más.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,31,1708,"""¡Binabatì ng̃â cata, marilág na Diego, dang̃al ng̃ aming samahán! Puspós ca ng̃ cabanalan, mahinhing may capurihán; mapagpacumbabang may camahalan; masunuring boo ang loob; mapagtiis sa cacaunting bagay na mapagmithi; caaway na tapát ang loob; maawaing nagpapatawad; fraileng lubháng maselang; mapanampalatayang namimintacasi; mapaniwalaíng waláng málay; waláng bahid calupaang sumisinta; hindî maimiking may tinagong líhim; mapagtiis na matiyagá; matapang na natatacot; mapagpiguil na may calooban; mápang̃ahás na masulong; mapanalimang nagpapacatinô; mahiyaing may carang̃alan; mapag-ing̃at ng̃ iyóng pag-aaring hindî mahinayang̃in; maliksing tagláy ang cáya; mapagbigáy galang na marunong makipagkapuwa-tao; matalas ang ísip na ma-ing̃at; mahabaguing may awa, matimtimang may hiyá; mapanghigantíng matapang; sa casipaga'y dukhâ na mapagsang-ayon; mapag-impoc na mapagbiyaya; waláng malay na nacacatalós; mapagbagong may kinauuwian; mapagwalangbahalang nagmimithíng matuto: ¡linaláng ca ng̃ Dios upang camtán ang mg̃a caayaayang lugód ng̃ pagsintang malamlam!...Tulung̃an mo acóng umawit ng̃ iyóng mg̃a cadakiláan at ng̃ ang iyóng pang̃ala'y lalong mataas cay sa mg̃a bituin at lalong lumiwanag cay sa araw na umiinog sa iyong paanan! Tulung̃an ninyó acóng huming̃i sa Dios ng̃ cauculáng tálas ng̃ ísip, sa pamamag-itan ng̃ pagdarasal ng̃ isáng Aba Guinoong María!...",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,32,1709,"Nang̃agsiluhód na lahát at bumáng̃on ang isáng hûgong na catúlad ng̃ sabay-sabáy na húgong ng̃ sanglíbong bubúyog. Iniluhód ng̃ Alcalde ng̃ malakíng pag-hihirap ang isáng páa, na iniíiling ang úlo sa samâ ng̃ lóob; namutlá at nagsisisi ng̃ taimtim sa púsò ang alférez.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,33,1710,—¡Napacadiablo ang curang iyán!—ang ibínulóng ng̃ isá sa mg̃a binatang galing Maynílà.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,34,1711,"—¡Huwág cang maing̃ay!—ang sagót ng̃ casáma,—naririnig táyo ng̃ canyáng asawa.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,35,1712,"Samantala'y hindî ang pagdarasál ng̃ Abá Guinoong María ang guinágawâ ni Párì Dámaso, cung dî ang pag-away sa canyáng ""espíritu santo,"" dáhil sa paglactaw na guinawâ sa tatlóng pinacamainam na pangcát ng̃ canyáng sermón, sacâ cumáin ng̃ tatlóng merengue at uminóm ng̃ isáng vasong álac na Málaga, sa canyang lubós na pananalig na masusundûan niyá sa canyáng kináin at ininóm na iyon ang magagalíng na salitáng canyáng sasaysayin, ng̃ higuít sa maibubulóng sa canyá ng̃ lahát ng̃ mg̃a ""espiritu santong"" cáhoy na may anyóng calapati ó may but-ó't may lamáng may anyóng malibang̃ing fraile. Pasisimulan niya na ang sermóng wícang tagalog.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,36,1713,"Tinuctucán ng̃ matandáng mapamintacasi ang canyáng apóng babae, na naguising na masamâ ang loob at nagtanóng:",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,37,1714,—¿Dumating na ba ang oras ng̃ pag-iyác?,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,38,1715,"—Hindî pa, ng̃uni't huwag cang matulog ¡""condenada""!—ang isinagót ng̃ mabait na núnong babae.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,39,1716,"Babahagyâ lamang ang naitandá namin sa pang̃alawang bahágui ng̃ sermón, sa macatwíd bagá'y ang sa wícang tagalog. Hindî nagsasaulo ng̃ pinag-ayos sa wicang tagalog si Párì Dámaso, cung dî ang maisipan na lamang niyá sa oras ng̃ pagsesermón, hindî sa dahiláng malakî ang dunong niyá sa pananagalog cay sa pang̃ang̃astila, cung dî palibhasa'y ipinalálagay niyáng páwang hang̃ál ang mg̃a filipinong mg̃a taga lalawigan sa maayos na pananalitâ, hindî siyá nang̃ang̃anib macapagsalitâ ng̃ mg̃a caul-ulán sa haráp nilá. Sa mg̃a castila'y ibá ng̃ bagay, may naringgan siyáng may palatuntunan daw na sinusunod sa magalíng na pananalumpatì, at hindî ng̃â malayong magcaroón sa mg̃a nakikinig ng̃ isá man lamang na nacapag-aral sa colegio, marahil ang guinoong Alcalde Mayor ang isá sa canilá; at dahilán dito'y isinusulat muna niyá ang canyáng mg̃a sermón, pinagsisicapang pagbutíhin, kinikikil at sacâ isinasaulo pagcatápos, at guinágawâ niyá ang pagsasanay sa loob ng̃ mg̃a dalawáng áraw bágo dumatíng ang pagsesermón.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,40,1717,"Naguíng cabalitaàng sino man sa nakikinig ay hindî nacaunawa ng̃ caboóan ng̃ sermóng iyón: at gayón ang nangyari, palibhasa'y mapupuról ang caniláng ísip at totoong malalalim ang mg̃a sinabi ng̃ nagsermón, ang sabi ng̃a ni Hermana Rufa, cayâ ng̃a't nasáyang lámang ang paghihintáy ng̃ mg̃a nakikinig ng̃ pagdatíng ng̃ mg̃a pananalitáng kinararapatang iyacán, at bucód pa sa roo'y mulíng natúlog ang ""condenadang"" apó ng̃ matandáng mápagbanal.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,41,1718,"Gayón man, itóng huling bahaguing itó'y namung̃ang hindî gáya, ng̃ úna, cahi't sa mg̃a tang̃ing nakikinig man lamang, ayon sa makikita natin sa dacong súsunod.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,42,1719,"Nagpasimulâ ng̃ isáng: ""Maná capatir con cristiano"", at sacá isinunod dito ang dugyóng-dugyóng mg̃a salitáng hindî maihuhulog sa anô mang wicà; nagsalita ng̃ tungcól sa cáluluwa, sa Infierno, sa ""mahal na santo pintacasi, sa mg̃a macasalanang mg̃a ""indio"" at sa mg̃a banal na mg̃a Páring Franciscano.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,43,1720,"—¡Menche!—anáng isá sa dalawáng mg̃a waláng galang na tagá Maynila sa canyáng casama:—wicang griego sa ganáng ákin ang lahat ng̃ iyán, yayao na acó.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,44,1721,"At sa pagca't nakita niyang nacasará ang lahát ng̃ pintuan, doón siyá lumabás sa sacristía, na ano pa't malaking totoo ang ipinagcasala ng̃ mg̃a tao at ng̃ nagsesermón, sa dahil sa gayo'y namutlâ at itiniguil ni Párì Dámaso sa calahati ang isáng salitâ niyá; inacálà ng̃ ilang magsasalitâ siyá ng̃ isáng mabalásic na múra, ng̃uni't nagcásiya na lamang si Párì Dámaso na pasundan niyá ng̃ ting̃in ang umalís, at sacâ ipinagpatúloy ang pagsesermón.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,45,1722,"Ibinulusoc niyá ang mg̃a sumpâ lában sa lácad ng̃ mg̃a caasalan ng̃ sangcataohan, lában sa pagwawaláng gálang, lában sa bagong sumísilang na paglabág sa religión. Tila mandîn ang ganitóng bágay ang siyang totóong canyáng cáya, sa pagca't nag-aalab ang canyáng ísip, at nagsásalitâ ng̃ boóng caríinan at caliwanagan. Tinúcoy ng̃ canyáng pananalitâ ang mg̃a macasalanang, hindî nagsisipang̃umpisal, na nang̃amamatay sa bilangguang hindî nacatatanggap ng̃ mg̃a sacramento, ng̃ mg̃a familiang sinumpâ ng̃ Dios, ng̃ mg̃a palalo't mg̃a sopladong ""mesticillo"" ng̃ mg̃a binatang nagdudunongdunung̃an, mg̃a ""filosofillo"" ó ""pilosopillo"", ng̃ mg̃a ""abogadillo"", mg̃a ""estudiantillo"" at iba pa. Hindî cailâ ang caugalîang tagláy ng̃ marami, pagcà ibig niláng libakín ang caniláng mg̃a caaway: dinuduluhan nilá ang mg̃a pananalitâ ng̃ ""illo"", palibhasa'y walâ na mandíng mapigâ sa caniláng útac, at sa ganitóng gawá'y lubos na siláng lumiligaya.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,46,1723,"Naririnig na lahát ni Ibarra at canyáng nalalaman ang mg̃a pasaring na iyón. Nananatili sa canyá ang paimbabáw na catahimican ng̃ lóob, hinahanap ng̃ canyáng mg̃a matá ang Dios at ang mg̃a púnong may capangyarihan, datapuwa't doo'y walà cung dî mg̃a laráwan ng̃ mg̃a santo at ang humihímlay na Alcalde.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,47,1724,"Samantala'y náraragdagan ng̃ náraragdagan ang silacbó ng̃ álab ng̃ loob ng̃ nagsesermón. Sinasabi niyáng ng̃ mg̃a unang panahón daw, ang lahát ng̃ filipino, cung nacacasalubong ang isáng sacerdote ay nagpupugay, iniluluhód ang isáng páa sa lúpà at hinahagcán ang camáy ng̃ párì.—""Datapua, gayón, ang idinugtóng—an gawa nínyo láman, inaális nínyo an salácot ó an ""sombrero de castorillo"", na nalalágay nínyo nacakilin sa ibabaw nan ínyo úlo, para húwac masisíra ang súclay nan ínyon búhoc! Hústo na sabihin nínyo: ¡Magandanaraw, ""amon""! at may maná palalo, na maná ""estudiantillos de poco latin"", na dahil sila naaáral sa Manila ó sa Europa, acala na níla mayron na sila catuwiran makicámay síla sa ámin, sa lugar na síla mahahálic nan cámay sa amin ...¡Ah! madáli na darásin an paghuhúcom, matatápos an múndo, maramî maná sánto an huhúla níto uúlan nan ápoy, báto, sáca ábo, para parusahan an capalaluan nínyo!""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,48,1725,"At bago niyá iniaral sa báyang huag tuláran ang gayóng mg̃a ""salvaje"", cung dî bagcós pang lumayô at casusutan ang gayóng mg̃a táo, sa pagcá't silá'y páwang mg̃a ""excomulgado.""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,49,1726,"—""Din-guin ninyo an sabi nan maná ""santos concillos!""—anya—""Cun nasasalûbun nan ísan indio sa calle an ísan cura, itutún-go an úlo, ihahánda an cányan lilo, at nan an amon ay cumapît dóon; pácca nacacabayo capuwa, an cura saca an indio, pacca gáyon, hihinto an indio, mapupúgay nan salácot ó sombrero nan boon gálan; sa catapúsan, cun an indio nacacabáyo at nadlalácat an cura, iíbis sa cabayo an indio at hindî sasácay úli hángan híndî nasasábi sa cánya nan cura ¡sólon! ó cun totoo maláyo na an cura. Maná sabi íto ng̃ santos concillos, at an hindî nasusúnod, síya maguiguin ""excomulgado.""",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,50,1727,—At ¿pagca ang sinasacyán ng̃ isá'y isáng calabaw?—ang tanóng ng̃ isáng masuring magsasacá sa canyáng calapít.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,51,1728,—¡Cung gayó'y ... macapagpapatuloy ca!—ang isinagót nitó na totoong marúnong umíbag.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,52,1729,"Datapuwa't marami ring nacacatulog ó nalilibang, bagá man nagsisisigaw ang nagsesermón at cumikiyang magalíng; paano'y iyón ng̃ iyón ang isenesermón sa anó mang áraw at sa anó mang bagay: nawalán ng̃ cabuluháng magbuntóng-hining̃á at magtang̃istang̃isan ang iláng mápagbanal na babae, dahil sa mg̃a casalanan ng̃ mg̃a pusóng, napilitang itiguil nilá ang caniláng gawâ dáhil sa walâ sino mang sa canílá'y makisapì. Si Hermana Putî ma'y laban doon ang iniisip. Nacatulog ng̃ mainam ang isáng lalaking nacaupô sa canyáng tabí, na waláng ánó-anó'y natumbá sa canyáng ibabaw, na anó pa't nalúcot ang canyáng hábito: dinampót ng̃ mabait na matandáng babae ang canyáng bacyâ at guinísing sa cáhahampas ang lalaking iyón, casabay ng̃ sigaw na:",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,53,1730,"—¡Ay! ¡láyas, salvaje, háyop, demonio, calabáw, áso, condenado!",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,54,1731,"Nagcaguló ng̃à dahil dito. Humintô ang nagsesermón, itinaás ang mg̃a kílay, sa pagtatacá niyá sa gayóng calakíng caligaligan. Linúnod ng̃ cagalitan ang salitâ sa canyang lalamúnan, caya't walâ siyang nagawâ cung dî umatúng̃al at, suntukín ang palababahan ng̃ púlpito. Namúng̃a ang gayóng gawâ: binitiwan ng̃ matandang babae ang bacyâ, nagbubulóng at pagcatapos na macapagcruz na macailan, naluhód siya ng̃ boong cataimtiman.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,55,1732,"—""¡Aaah! ¡aaah! ¡ang sarisawa'y!—naisigaw ng̃ nagagalit na sacerdote, na naghalukípkip at naipailíng-ilíng;—¡sa ganyan baga cun caya acó nangagaral dito sa inyó sa boon umaga, maná salvajes! Dito sa baháy nan Dios cáyo naaáway at cayo nasasábi nan maná salitan masasáma, maná walan híya! ¡Aaaah! cayo wála nan iguinágalan!....Ito an maná gawa nan calibugan at nan hindî paglayo sa calupaan nan panahon ito! Sinasabi co na sa inyo ¡aah!",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,56,1733,"At ipinatuloy niya ang pagsesermón tungcól sa bagay na itó sa loob ng̃ calahating oras. Humihilic na ang Alcalde, tatang̃otang̃o na si María Clara sa pagcaantoc, hindî na mapaglabanan ng̃ abang dalaga ang pagtutucá, palibhasa'y walâ ng̃ ano mang pintura at ano mang larawan man lamang na mapagsiyasat sa mapaglibang̃an. Hindî na nacalingit cay Ibarra ang mg̃a sinasabi at gayón din ang mg̃a pasaring; ang canyang iniisip ng̃ayó'y isang maliit na bahay sa taluctóc ng̃ isang bundóc, at doo'y nakikita niyang si María Clara'y na na sa halamanan. ¡Anóng masakit sa canya cung doon sa capataga'y gumagapang ang mg̃a tao sa canilang mg̃a imbing bayan!",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,57,1734,"Macaalawang ipinatugtóg ni Párì Sibyla ang campanilla, ng̃uni't itó'y parang guinagatung̃an ng̃ cahoy ang apóy: palibhasa'y ""tercero"" si fray Dámaso'y lalò nang pinahabà niya ang sermón, Nang̃ang̃agat-labi si Fray Sibyla, at ulit-ulit na pinagbubuti niya ang canyáng salamín sa matáng ""cristal de roca"", na guintô ang kinacacabitan. Si Fray Manuel Martín ang tang̃ing tíla mandín nakikinig ng̃ boóng ligaya, sa pagca't ng̃uming̃iti.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,58,1735,"Sa cawacasa'y sinabi ng̃ Dios na siya na, napagal ang nagsesermón at nanaog sa púlpito.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,59,1736,"Nang̃agsiluhód ang lahat upang magpasalamat sa Dios. Kinuscós ng̃ Alcalde ang canyang mg̃a mata, inúnat niya ang isang brazo na para manding nag-iinat, nagbitiw ng̃ isang malalim na ¡""ah""! at naghicab.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,60,1737,Ipinagpatuloy ang misa.,paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,61,1738,"Nang cantahín na ni Balbino at ni Chananay ang ""Incarnatus est"", ng̃ magasiluhód na ang lahat, at ng̃ magsitung̃ó na ang mg̃a sacerdote, ibinulóng ng̃ isang lalaki sa taing̃a ni Ibarra ang ganitó:—""Sa ceremonia ng̃ bendición ay huwag pô cayóng lálayô sa cura, huwag cayóng lulusong sa húcay, huwag cayóng lalapit sa bató; mapapang̃anyayà ang inyóng búhay cung di ninyó acó sundin!"".",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,31,ANG SERMON.,62,1739,"Nakita ni Ibarrang nawalâ si Elias sa caramihan, pagcasabi sa canya ng̃ bagay na iyón.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,ANG SERMON.,0,1739,XXXII.,chapter_number
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,"ANG ""CABRIA"".",0,1739,"ANG ""CABRIA"".",chapter_title
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,"ANG ""CABRIA"".",1,1740,"Guinanáp ng̃ taong naniniláw ang canyáng pang̃acò: hindî isáng madaling wariing ""cábria"" (pangbabâ ó pangtaas ng̃ anó mang bágay na mabigát) ang itinayô sa ibábaw ng̃ nacabucás na húcay upang ibabâ roon ang lubháng malaking batóng ""granito""; hindî ang panukalang ""trípode"" (tatlóng tungcóng caláng mg̃a mahahabang cahoy) ni ñor Juan, upang ibitin sa dúlo niyá ang isáng ""polea,"" yao'y mahiguít, yao'y bucód sa isáng máquina'y isáng pamuti, ng̃uni't isáng dakílà at nacahahang̃ang pamúti.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,"ANG ""CABRIA"".",2,1741,"Sa ibábaw ng̃ walóng metro ang táas ay nátatayô roón ang totoóng maguló at mahírap na liríping mg̃a ""andamlo"": apat na malalaking cáhoy na nacabaón sa lúpà ang siyáng mg̃a pinacahalígui, na nagcacacabitcabit sa pamamag-itan ng̃ mg̃a malalakíng cahab ang pahaláng, na nagcacacabit cabit namán sa pamamag-tan ng̃ malalaking pácong hanggáng sa calahatì lamang ang nacabaón, marahil sa pagcá't aalisin din lamang agad ang bagay na iyón, ay ng̃ magaang na mapagcalás-calás. Ang malalaking mg̃a lubid na nacabitin sa lahát ng̃ mg̃a panig, ang siyáng nacapagbíbigay anyóng catibáyan at cadakilâan ng̃ caboôang nacocoronahan doón sa itáas ng̃ mg̃a banderang may sarisaring cúlay; mang̃a gallardete na nagsisiwagaywáy at lubháng malalakíng mg̃a guirnaldang bulaclác at mg̃a dahong totoóng nacalulugod panoorin.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,"ANG ""CABRIA"".",3,1742,"Doon sa caitaasan, sa lilim ng̃ mg̃a anino ng̃ mg̃a malalaking cáhoy, ng̃ mg̃a guirnalda at ng̃ mg̃a bandera, nacabiting ang tálì ay mg̃a lúbid at mg̃a ganchong bácal, ang isáng pagcálakilakíng ""polea"" na may tatlóng ""rueda,"" at sa mg̃a nagniningning na taguiliran nito'y nacasulót at nacasacáy ang tatlóng lúbid na lálò pa mandíng malalaki cay sa mg̃a ibá, at nacabitin sa tatlóng pagsálalaking mg̃a lúbid na itó ang isáng pagcálakilaking ""sillar"" na buò na may hucay sa dácong guitnâ, na cung itámà sa cápuwâ gúang ng̃ isáng bátong capapatung̃ang na sa ilálim na ng̃ húcay, siyang maguiguing gúang na láang paglálagyan ng̃ casaysayang casalucuyan, ng̃ mg̃a pámahayagan, ng̃ mg̃a casulatan, ng̃ mg̃a salapi, ng̃ mg̃a medalla at ibá pa, at ng̃ maibalità ang mg̃a bagay na iyôn sa mg̃a táong mabubuhay sa cáhulihulihang panahón. Nagmumulâ ang mg̃a malalakíng lúbid na itó sa itáas na patung̃ó sa ibabá, at nasusulot sa isá pang ""poleang"" malaki ring nacagápos sa paanan ng̃ ""aparatong"" iyón, at ang dácong dúlo ng̃ mg̃a lúbid na iyó'y nacabilibid sa ""cilindro"" ng̃ isáng ""torno"", na nacapacò sa lúpà ng̃ malalaking cáhoy. Ang tornong itó, na napagagalaw sa pamamag-itan ng̃ ""dalawáng manubrio"" ay nagdáragdag sa lacás ng̃ tao ng̃ macasandaang ibayo, dahil sa nagcaca-camá-camáng mg̃a ruedang may ng̃ipin, bagá man ang nasusunduang lacás ay naguiguing cabawasán namán sa catulínan.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,"ANG ""CABRIA"".",4,1743,"—Tingnán pô ninyó,—ang sabi ng̃ taong nanínilaw samantalang pinipihit ang ""manubrio;""—tingnán pó ninyó, ñor Juan, cung di sa lacás co lamang ay laking naitátaas at naibábabâ ang calakilakihang bató.... Nápaca buti ang pagcacaanyô-anyô, na áyon sa maibigan co'y aking naitátaas ó naibábabâ ng̃ isá ng̃ isáng dálì, at ng̃ magawâ ng̃ boóng caal-wanan ng̃ isáng táong nasasailalim ng̃ hûcay ang paglalapat ng̃ dalawáng bató, samantalang aking pinang̃ang̃asiwáan búhat díto.",paragraph
Noli Me Tangere,Jose Rizal,Project Gutenberg,Noli Me Tangere | Project Gutenberg.html,32,"ANG ""CABRIA"".",5,1744,"Hindî ng̃â mangyayaring dî pangguilalasán ni ñor Juan ang taong ng̃umíng̃iti ng̃ anyóng totoóng cacaibá. Nang̃ag-uusap-usapan ang mg̃a nanónood, at caniláng pinupuri ang lalaking naninilaw.",paragraph
