book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,31,ANG SERMON.,5,"Ayawan kong nahiwatigan ni Pari Damaso ang gayong bagay o baka kaya naman talagang namamaos pa, datapuwa't ang ginawa niya'y umubong makailan at ikinapit ang dalawang kamay sa palababahan ng pulpitong mahal."
Noli Me Tangere,31,ANG SERMON.,6,"Sumasa tapat ng kanyang ulo ang Espiritu Santo na bago lamang kapipinta: maputi, malinis at kulay rosa ang maliliit na paa at ang tuka."
Noli Me Tangere,31,ANG SERMON.,7,"""¡Karilagdilagang Ginoo (sa Alcalde), kabanalbanalang mga sacerdote, mga cristiano, mga kapatid kay Jesucristo!"""
Noli Me Tangere,31,ANG SERMON.,8,"Gumawa rito ng dakilang paghinto, at maling inilakad niya ang kanyang paningin sa mga nakikinig, at sa kanya'y nakagalak ang pag-ulinig sa kanya at kanilang taimtim na pagtahimik."
Noli Me Tangere,31,ANG SERMON.,9,"Wikang kastila ang unang bahagi ng kanyang sermon at wikang tagalog ang ikalawang bahagi: ""loquebantur omnes linguas""."
Noli Me Tangere,31,ANG SERMON.,10,"Pagkatapos ng mga ¡oh! at o ng paghinto dakilang iniunat niya ang kanyang kanang kamay sa dakong altar at tumitig sa Alcalde, naghalukipkip pagkatapos, na walang ano mang sinasabi; nguni't kaginsaginsa'y inihalili sa mahinhing kilos ang kagalawan, iniling-ay sa likod ang ulo, itinuro ang dakong pintong malaki na pinutol ang hangin sa pamamag-itan ng tagiliran ng kamay ng buong kabilisan, hanggang sa akalain ng mga sakristang ang kahulugan ng gayong galaw ay ipinag-uutos sa kanilang isara ang mga pinto, at gayon nga ang kanilang ginawa; nagdamdam ligalig ang alferez at nag-alinlangan kung siya'y lalabas o hindi; datapuwa't nagpapasimula na ang nagsesermon ng pananalitang malakas, puno at mataginting: tunay nga pala namang totoong matalino sa panggagamot ang dating kanyang tagaalagang babae."
Noli Me Tangere,31,ANG SERMON.,11,"""¡Nagniningning at kumikislap ang altar, malapad ang malaking pinto, ang hangin ang sasakyan ng santong wika ng Diyos na bubukal sa aking bibig, pakinggan nga ninyo ng mga pangdingig ng kaluluwa at ng puso at ng hindi mangalaglag ang mga salita ng Panginoon sa lupang batuhan at kanin ng mga ibon sa Infierno, kung di ang kayo'y lumago at sumibol na katulad ng isang santong binhi sa linang ng ating kagalanggalang at huwad sa serafing Amang si San Francisco!"
Noli Me Tangere,31,ANG SERMON.,12,"Kayong mga malalaking makasalanan, mga bihag ng mga moro ng kaluluwa, na siyang lumalaganap sa mga dagat ng walang hanggang buhay, na pawang nakalulan sa makapangyarihang mga sasakyan ng sa taong katawan at ng mga lugod sa buhay na ito, kayong hindi magkandadala ng mga tanikala ng mahahalay na hilig at ng mga kalibugan, at nangagsisigaod sa daong ng taga Infiernong si Satan, masdan ninyo riyan ng mapitagang pagkahiya ang tumutubos sa mga kaluluwa sa pagkabihag ng demonio, ang matapang na Gedeon, ang malakas na loob na David, ang mapagwaging Roldan ng kakristianohan, ang tagalangit na guardia civil, na higit ang katapangan sa lahat ng mga guardia civil kahi't pagsamasamahin ang mga guardia civil ngayon at ang sa bukas pa"".—(Pinapagkunot ng alferez ang noo)—""Siya nga, ginoong alferez, higit ang kanyang tapang at lakas, na kahi't wala siyang fusil kung di isang cruz na kahoy, kanyang ginagahis ng buong kabayanihan ang walang hanggang tulisan ng mga kadiliman, at gayon din ang lahat ng mga kakampi ni Luzbel, at kung di lamang hindi nangamamatay ang mga espiritu, silang lahat ay nangalipol na magpakailan man!"
Noli Me Tangere,31,ANG SERMON.,13,"Ang kagilagilalas na lalang na ito ng Diyos, itong hindi mapaglirip na himala ay ang maluwalhating si Diego de Alkala, na, gagamit ako ng isang pagsusumag, sa pagka't nakatutulong na magaling ang mga pagsusumag sa pagka unawa ng mga bagay na hindi mapag-abot ng isip, ayon sa wika nga ng iba, sinasabi ko nga na ang dakilang santong ito'y isang katapustapusang kawal, isang ""ranchero"" (tagapagpakain) lamang sa aming lubhang makapangyarihang hukbong pinag-uutusan ng aming tulad sa serafing Amang si San Francisco, na siyang ikinararangal kong kinapapanigang ako'y kabo o sargento sa talaga't awa ng Diyos."""
Noli Me Tangere,31,ANG SERMON.,14,"Ang mga hangal na ""indio"", ayon sa sabi ng ""corresponsal"", walang nabingwit sa sinaysay na iyon, liban na lamang sa mga salitang ""guardia civil"", ""tulisan"", ""San Diego"" at ""San Francisco""; namasid nila ang pagsama ng mukha ng alferez, ang anyong bayani ng nagsesermon, at sa gayo'y inakala nilang kinagagalitan ng Pari ang alferez dahil sa hindi niya inuusig ang mga tulisan."
Noli Me Tangere,31,ANG SERMON.,15,"Si San Diego at si San Francisco ang gaganap ng bagay na iyon, at sila nga ang tunay na makagagawa, tulad sa pinatototohanan ng isang pinturang na sa convento ng Maynila, na sa pamamag-itan lamang ng kanyang kordon ay nahadlangan ni San Francisco ang paglusob ng mga insik ng mga unang taon ng pagkatuklas sa Filipinas ng mga kastila."
Noli Me Tangere,31,ANG SERMON.,16,"Hindi nga kakaunti ang katuwaang tinamo o ng mga namimintakasi, kinilala nilang utang na loob sa Diyos ang ganitong tulong, at hindi sila nag-aalinlangan sa paniniwalang pagka wala ng mga tulisan, ang mga guardia civil naman ang lilipulin ni San Francisco."
Noli Me Tangere,31,ANG SERMON.,17,"Lalong pinagbuti nga nila ang pakikinig, sinundan nila ang mga sinasaysay ni Pari Damaso, na nagpatuloy ng pananalita:"
Noli Me Tangere,31,ANG SERMON.,18,"""Karilagdilagang ginoo: Ang malalaking mga bagay talagang malalaking mga bagay kahi't na sa tabi ng mga maliliit, at ang mga maliliit kailan ma'y maliliit din na sa siping man ng mga malalaki."
Noli Me Tangere,31,ANG SERMON.,19,"Ito ang sabi ng Kasaysayan, (Historia), at sa pagka't ang Kasaysayan, sa sandaang palo'y isa lamang ang tumatama, palibhasa'y bagay na gawa ng mga tao, at ang mga tao'y nagkakamaling ""errare es hominum"" ayon sa sabi ni Kikeron, ang may dila ay nahihidwa, ayon sa kasabihan sa aking bayan, ang nangyayari'y may lalong malalalim na katotohanang hindi sinasabi ng Historia."
Noli Me Tangere,31,ANG SERMON.,20,"Ang mga katotohanang ito, Karilagdilagang Ginoo, ay sinabi ng Espiritu Santo, sa kanyang kataastaasang karunungang kailan ma'y hindi naabot ng pag iisip ng tao mula pa sa mga panahon, ni Seneka at ni Aristoteles, iyang mga pantas na mga fraile ng unang panahon hanggang sa makasalanang mga panahon natin ngayon, at ang mga katotohanang ito'y hindi nga iba kung di hindi palaging ang mga maliliit na bagay ay maliliit nga, kung di pawang malalaki, hindi kung isusumag sa mga mumunti, kung di kung isusumag sa lalong malalaki sa lupa at sa langit at sa hangin at sa mga panganurin at sa mga tubig at sa alang-alang at sa buhay at sa kamatayan."
Noli Me Tangere,31,ANG SERMON.,21,"—¡Siya nawa!—ang isinagot ng maestro ng V.O.T., at saka nagkruz."
Noli Me Tangere,31,ANG SERMON.,22,"Ibig ni Pari Damasong papanggilalasin ang mga nakikinig sa ganitong anyo ng pananalitang kanyang napag-aralan sa isang dakilang tagapagsermon sa Maynila, at siya ngang nangyari, na sa pagkapatanga sa gayong karaming mga katotohanan, kinailangan niyang dunggulin ng paa ang kanyang ""espiritu santo"" (ang fraile bagang sa kanya'y tagadikta) upang sa kanya'y maipaalaala ang kanyang katungkulan."
Noli Me Tangere,31,ANG SERMON.,23,"—Maliwanag na nakikita ng inyong mga mata!—ang sinabi ng ""espiritu"" buhat sa ibaba."
Noli Me Tangere,31,ANG SERMON.,24,"""Maliwanag na nakikita ng inyong mga mata ang sumasaksing ganap at napapaukit na itong walang hanggang katotohanang naalinsunod sa Filosofia!"
Noli Me Tangere,31,ANG SERMON.,25,"Maliwanag na nakikita iyang araw ng mga kabanalan, at sinabi kong araw at hindi buwan, sa pagka't walang malaking karapatang numingning ang buwan sa buong gabi; sa lupa ng mga bulag ang dalawang mata'y hari ang bulag ang isang mata lamang (nakapangyayari sa bayan ng mga hangal ang may kaunting dunong na pinag-aralan); mangyayaring numingning ang isang ilaw kung gabi, o ang isang maliit na bituin; ang lalong mahalaga'y ang makapagningning kahi't katanghaliang tulad sa ginagawa ng araw: ¡ganito nga ang pagniningning ng kapatid na si Diego kahi't sa gitna ng lalong mga dakilang santo!"
Noli Me Tangere,31,ANG SERMON.,26,"¡Nariya't nakahayag sa inyong mga mata, sa inyong pusong na hindi pananampalataya sa ulirang gawa ng Kataastaasan upang mabigyang kahihiyan ang lalong mga dakila sa lupa; oo, mga kapatid ko, hayag, hayag sa lahat, hayag!"""
Noli Me Tangere,31,ANG SERMON.,27,Nagtindig ang isang lalaking namumutla at nanginginig at nagtago sa isang konfesionario.
Noli Me Tangere,31,ANG SERMON.,28,"Siya'y isang maglalako ng alak na nag-aagaw-tulog at nananag-inip na hinihingan siya ng mga karibinero ng ""patente"" na hindi niya taglay."
Noli Me Tangere,31,ANG SERMON.,29,Hindi na raw siya umalis sa kanyang pinagtaguan hanggang sa hindi natapos ang sermon.
Noli Me Tangere,31,ANG SERMON.,30,"—""Mapagpakumbaba at maligpiting santo, ang iyong cruz na kahoy""—(ang dala ng larawan ni San Diego'y cruz na pilak),—""ang iyong mahinhing habito'y pawang nagbibigay dangal sa dakilang si Francisco, na kami kanyang mga anak at nakikiwangis sa kanyang mga ginagawa!"
Noli Me Tangere,31,ANG SERMON.,31,"Inilalaganap namin ang layong santong lahi sa buong daigdig, sa lahat ng mga sulok, sa mga kiudad, sa mga bayan at hindi namin tinitingi ang maputi sa maitim""—(pinigil ng Alcalde ang kanyang paghinga)—""sa pagtitiis ng hindi pagkain at ng mga pagpapakahirap, santong lahi mo na sa pananampalataya at sa religiong may taglay na sandata""—(¡Ah! ang hininga ng Alcalde)—""na pinapananatili ang sangkataohan sa matatag na kalagayan at pumipigil na mabulid sa malalim na bangin ng kapahamakan!"""
Noli Me Tangere,31,ANG SERMON.,32,"Untiunting naghihikab ang mga nakikinig, sampo ni kapitang Tiago: Hindi pinakikinggan ni Maria Clara ang sermon: nalalaman niyang malapit sa kanyang kinalalagyan si Ibarra at siyang sumasaisip niya, samantalang siya'y nag-aabaniko at kanyang minamasdan ang toro ng isa sa mga Evangelista, na walang pinag-ibhan sa anyo ng isang kalabaw na maliit."
Noli Me Tangere,31,ANG SERMON.,33,"""Dapat nating masaulong lahat ang mga Santong Kasulatan, ang buhay ng mga santo, at sa ganito'y hindi ko kinakailangang sa inyo'y mangaral, mga makasalanan; dapat ninyong maalaman ang mga bagay na itong totoong mahalaga at kinakailangang gaya ng pagkasaulo sa Ama namin, baga man nakalimutan na ninyo ito at nagbubuhay protestante o ereje na kayo, na hindi nagsisigalang sa mga ministro (kawani ng Diyos, na gaya ng mga insik), nguni't kayo'y mangagpapakasama, lalo ng mangapapahamak kayo, mga sinumpa!"""
Noli Me Tangere,31,ANG SERMON.,34,"—Aba, kosa ese pale Lamaso, ese! (Aba ano ba naman ang Padre Damasong iyan)—ang ibinulong ng insik na si Carlos, na iniirapan ang nagsesermong nagpapatuloy ng mga pananalitang naiisip niya ng sandaling iyon, at nagbububuga siya ng mga likaw-likaw na mga paglait at pagmumura."
Noli Me Tangere,31,ANG SERMON.,35,"¡""Mamamatay kayong hindi makapagsisisi ng inyong mga kasalanan, mga lahi ng mga ereje!"
Noli Me Tangere,31,ANG SERMON.,36,Mula pa rito sa lupa'y pinarurusahan na kayo ng Diyos ng mga pagkapiit at pagkabilanggo!
Noli Me Tangere,31,ANG SERMON.,37,"¡Ang mga mag-amag-anak, ang mga babae ay dapat lumayo sa inyo: dapat kayong bitaying lahat ng mga namummuno at ng hindi lumaganap ang binhi ni Satanas sa halamanan ng Panginoon!..."
Noli Me Tangere,31,ANG SERMON.,38,"Sinabi ni Jesucristo: Kung kayo'y may masamang kasangkapan ng katawang humihikayat sa inyo sa pagkakasala, putulin ninyo, iabsang ninyo sa apoy!..."""
Noli Me Tangere,31,ANG SERMON.,39,"Nanginginig si fray Damaso, nalimutan niya ang kanyang sermon at ang maayos na pananalita."
Noli Me Tangere,31,ANG SERMON.,40,—Narinig mo ba?—ang itinanong sa kanyang kasama ng isang binatang estudianteng taga Maynila;—¿puputulin mo ba ang iyo?
Noli Me Tangere,31,ANG SERMON.,41,"—¡Ka! siya na muna ang magputol!—ang isinagot ng kausap, na itinuturo ang nagsesermon."
Noli Me Tangere,31,ANG SERMON.,42,"Naligalig si Ibarra; lumingap sa kanyang paligid at humahanap ng alin mang sulok, datapwa't punongpuno ang buong simbahan."
Noli Me Tangere,31,ANG SERMON.,43,"Walang naririnig at walang nakikita si Maria Clara, na pinagsisiyasat ang kuadro ng pinagpalang mga kaluluwa sa Purgatorio, mga kaluluwang ang anyo'y mga lalaki't mga babaeng hubo't hubad na may nakapatong sa ulong ""mitra,"" (sombrero ng papa,) ""kapelo"" (sombrero ng kardenal), o ""toka"" (talukbong ng monja), na nangaiihaw sa apoy at nangagsisikapit sa kordon ni San Francisco, na hindi nalalagot kahi't lubhang napakabig-at ang mga nakabiting iyon."
Noli Me Tangere,31,ANG SERMON.,44,"Sa gayong pagdaragdag ni Fray Damaso ng kanyang mga naisipa'y nag-kaligaw-ligaw ang espiritu santong fraile sa pagkakasunodsunod ng sermon hanggang sa siya'y lumaktaw ng tatlong mahahabang pangkat at sumama ang pagdidikta kay Pari Damaso, na humihingal at nagpapahinga sa kanyang maalab na pagmumura."
Noli Me Tangere,31,ANG SERMON.,45,"""¿Sino sa inyo, mga makasalanang nakikinig sa akin, ang hihimod sa mga sugat ng isang dukha at libaging magpapalimos?"
Noli Me Tangere,31,ANG SERMON.,46,¿Sino?
Noli Me Tangere,31,ANG SERMON.,47,Sumagot at itaas ang kamay kung sino!
Noli Me Tangere,31,ANG SERMON.,48,¡Wala sino man!
Noli Me Tangere,31,ANG SERMON.,49,"Dati ko nang nalalaman; wala ngang makagagawa ng gayon kung di ang isang santong gaya ni Diego de Alkala; kanyang hinimuran ang buong kabulukan, at tuloy sinabi niya sa isang kapatid na nanggigilalas; ¡Ganito ang paggamot sa may sakit na ito!"
Noli Me Tangere,31,ANG SERMON.,50,¡Oh pagkakakawang gawa ng cristiano!
Noli Me Tangere,31,ANG SERMON.,51,¡Oh pagkahabag na walang kahulililip!
Noli Me Tangere,31,ANG SERMON.,52,¡Oh kabanalan ng mga kabanalan!
Noli Me Tangere,31,ANG SERMON.,53,¡Oh kagalinggalingang hindi matutularan!
Noli Me Tangere,31,ANG SERMON.,54,"¡Oh walang bahid na lunas!...."""
Noli Me Tangere,31,ANG SERMON.,55,"At ipinagpatuloy ang isang mahabang tanikalang mga ¡oh! na idiniripa ang mga kamay, at itinataas at ibinababa na anaki mandin ibig na lumipad o bumugaw ng mga ibon."
Noli Me Tangere,31,ANG SERMON.,56,"""Nagsalita siya ng latin bago mamatay, ¡baga man dating hindi murunong ng latin!"
Noli Me Tangere,31,ANG SERMON.,57,Manggilalas kayo mga makasalanan!
Noli Me Tangere,31,ANG SERMON.,58,"¡Hindi kayo makapagsasalita ng latin, baga man pinag aaralan ninyo, at sa pag aaral na ito'y pinapalo kayo, hindi kayo makapagsasalita ng latin, mamamatay kayong hindi makapaglalatin!"
Noli Me Tangere,31,ANG SERMON.,59,"¡Isang biyaya ng Diyos ang makapagwikang latin, kaya nagsasalita ng latin ang Iglesia!"
Noli Me Tangere,31,ANG SERMON.,60,¡Ako ma'y nagwiwikang latin din!
Noli Me Tangere,31,ANG SERMON.,61,¿Bakit ipagkakait ng Diyos ang kaaliwang ito ng loob sa kanyang minamahal na si Diego?
Noli Me Tangere,31,ANG SERMON.,62,"Mangyayari ba siyang mamatay, mapababayaan ba siyang hindi nagwiwikang latin?"
Noli Me Tangere,31,ANG SERMON.,63,Hindi nga mangyayari!
Noli Me Tangere,31,ANG SERMON.,64,"Kung magkagayo'y hindi gaganap sa katuwiran ang Diyos, hindi sa totohanang siya'y Diyos!"
Noli Me Tangere,31,ANG SERMON.,65,"¡Nagwikang latin nga siya at nagpapatotoo ang mga sumulat ng aklat ng mga panahong iyon!"""
Noli Me Tangere,31,ANG SERMON.,66,"At kanyang binigyang wakas ang kanyang pasimula ng pangangaral ng lalong pinaghirapan niya na kanyang inumit sa titik ng isang dakilang manunulat, na si Ginoong Sinibaldo de Mas."
Noli Me Tangere,31,ANG SERMON.,67,"""¡Binabati nga kata, marilag na Diego, dangal ng aming samahan!"
Noli Me Tangere,31,ANG SERMON.,68,"Puspos ka ng kabanalan, mahinhing may kapurihan; mapagpakumbabang may kamahalan; masunuring boo ang loob; mapagtiis sa kakaunting bagay na mapagmithi; kaaway na tapat ang loob; maawaing nagpapatawad; fraileng lubhang maselang; mapanampalatayang namimintakasi; mapaniwalaing walang malay; walang bahid kalupaang sumisinta; hindi maimiking may tinagong lihim; mapagtiis na matiyaga; matapang na natatakot; mapagpigil na may kalooban; mapangahas na masulong; mapanalimang nagpapakatino; mahiyaing may karangalan; mapag-ingat ng iyong pag-aaring hindi mahinayangin; maliksing taglay ang kaya; mapagbigay galang na marunong makipagkapuwa-tao; matalas ang isip na ma-ingat; mahabaging may awa, matimtimang may hiya; mapanghiganting matapang; sa kasipaga'y dukha na mapagsang-ayon; mapag-impok na mapagbiyaya; walang malay na nakakatalos; mapagbagong may kinauuwian; mapagwalangbahalang nagmimithing matuto: ¡linalang ka ng Diyos upang kamtan ang mga kaayaayang lugod ng pagsintang malamlam!...Tulungan mo akong umawit ng iyong mga kadakilaan at ng ang iyong pangala'y lalong mataas kay sa mga bituin at lalong lumiwanag kay sa araw na umiinog sa iyong paanan!"
Noli Me Tangere,31,ANG SERMON.,69,"Tulungan ninyo akong humingi sa Diyos ng kaukulang talas ng isip, sa pamamag-itan ng pagdarasal ng isang Aba Ginoong Maria!..."
Noli Me Tangere,31,ANG SERMON.,70,Nangagsiluhod na lahat at bumangon ang isang hugong na katulad ng sabay-sabay na hugong ng sanglibong bubuyog.
Noli Me Tangere,31,ANG SERMON.,71,"Iniluhod ng Alcalde ng malaking pag-hihirap ang isang paa, na iniiiling ang ulo sa sama ng loob; namutla at nagsisisi ng taimtim sa puso ang alferez."
Noli Me Tangere,31,ANG SERMON.,72,—¡Napakadiablo ang kurang iyan!—ang ibinulong ng isa sa mga binatang galing Maynila.
Noli Me Tangere,31,ANG SERMON.,73,"—¡Huwag kang maingay!—ang sagot ng kasama,—naririnig tayo ng kanyang asawa."
Noli Me Tangere,31,ANG SERMON.,74,"Samantala'y hindi ang pagdarasal ng Aba Ginoong Maria ang ginagawa ni Pari Damaso, kung di ang pag-away sa kanyang ""espiritu santo,"" dahil sa paglaktaw na ginawa sa tatlong pinakamainam na pangkat ng kanyang sermon, saka kumain ng tatlong merengue at uminom ng isang vasong alak na Malaga, sa kanyang lubos na pananalig na masusunduan niya sa kanyang kinain at ininom na iyon ang magagaling na salitang kanyang sasaysayin, ng higit sa maibubulong sa kanya ng lahat ng mga ""espiritu santong"" kahoy na may anyong kalapati o may but-o't may lamang may anyong malibanging fraile."
Noli Me Tangere,31,ANG SERMON.,75,Pasisimulan niya na ang sermong wikang tagalog.
Noli Me Tangere,31,ANG SERMON.,76,"Tinuktukan ng matandang mapamintakasi ang kanyang apong babae, na nagising na masama ang loob at nagtanong:"
Noli Me Tangere,31,ANG SERMON.,77,—¿Dumating na ba ang oras ng pag-iyak?
Noli Me Tangere,31,ANG SERMON.,78,"—Hindi pa, nguni't huwag kang matulog ¡""kondenada""!—ang isinagot ng mabait na nunong babae."
Noli Me Tangere,31,ANG SERMON.,79,"Babahagya lamang ang naitanda namin sa pangalawang bahagi ng sermon, sa makatwid baga'y ang sa wikang tagalog."
Noli Me Tangere,31,ANG SERMON.,80,"Hindi nagsasaulo ng pinag-ayos sa wikang tagalog si Pari Damaso, kung di ang maisipan na lamang niya sa oras ng pagsesermon, hindi sa dahilang malaki ang dunong niya sa pananagalog kay sa pangangastila, kung di palibhasa'y ipinalalagay niyang pawang hangal ang mga filipinong mga taga lalawigan sa maayos na pananalita, hindi siya nanganganib makapagsalita ng mga kaul-ulan sa harap nila."
Noli Me Tangere,31,ANG SERMON.,81,"Sa mga kastila'y iba ng bagay, may naringgan siyang may palatuntunan daw na sinusunod sa magaling na pananalumpati, at hindi nga malayong magkaroon sa mga nakikinig ng isa man lamang na nakapag-aral sa kolegio, marahil ang ginoong Alcalde Mayor ang isa sa kanila; at dahilan dito'y isinusulat muna niya ang kanyang mga sermon, pinagsisikapang pagbutihin, kinikikil at saka isinasaulo pagkatapos, at ginagawa niya ang pagsasanay sa loob ng mga dalawang araw bago dumating ang pagsesermon."
Noli Me Tangere,31,ANG SERMON.,82,"Naging kabalitaang sino man sa nakikinig ay hindi nakaunawa ng kabuuan ng sermong iyon: at gayon ang nangyari, palibhasa'y mapupurol ang kanilang isip at totoong malalalim ang mga sinabi ng nagsermon, ang sabi nga ni Hermana Rufa, kaya nga't nasayang lamang ang paghihintay ng mga nakikinig ng pagdating ng mga pananalitang kinararapatang iyakan, at bukod pa sa roo'y muling natulog ang ""kondenadang"" apo ng matandang mapagbanal."
Noli Me Tangere,31,ANG SERMON.,83,"Gayon man, itong huling bahaging ito'y namungang hindi gaya, ng una, kahi't sa mga tanging nakikinig man lamang, ayon sa makikita natin sa dakong susunod."
Noli Me Tangere,31,ANG SERMON.,84,"Nagpasimula ng isang: ""Mana kapatir kon cristiano"", at saka isinunod dito ang dugyong-dugyong mga salitang hindi maihuhulog sa ano mang wika; nagsalita ng tungkol sa kaluluwa, sa Infierno, sa ""mahal na santo pintakasi, sa mga makasalanang mga ""indio"" at sa mga banal na mga Paring Franciscano."
Noli Me Tangere,31,ANG SERMON.,85,"—¡Menche!—anang isa sa dalawang mga walang galang na taga Maynila sa kanyang kasama:—wikang griego sa ganang akin ang lahat ng iyan, yayao na ako."
Noli Me Tangere,31,ANG SERMON.,86,"At sa pagka't nakita niyang nakasara ang lahat ng pintuan, doon siya lumabas sa sakristia, na ano pa't malaking totoo ang ipinagkasala ng mga tao at ng nagsesermon, sa dahil sa gayo'y namutla at itinigil ni Pari Damaso sa kalahati ang isang salita niya; inakala ng ilang magsasalita siya ng isang mabalasik na mura, nguni't nagkasiya na lamang si Pari Damaso na pasundan niya ng tingin ang umalis, at saka ipinagpatuloy ang pagsesermon."
Noli Me Tangere,31,ANG SERMON.,87,"Ibinulusok niya ang mga sumpa laban sa lakad ng mga kaasalan ng sangkataohan, laban sa pagwawalang galang, laban sa bagong sumisilang na paglabag sa religion."
Noli Me Tangere,31,ANG SERMON.,88,"Tila mandin ang ganitong bagay ang siyang totoong kanyang kaya, sa pagka't nag-aalab ang kanyang isip, at nagsasalita ng buong kariinan at kaliwanagan."
Noli Me Tangere,31,ANG SERMON.,89,"Tinukoy ng kanyang pananalita ang mga makasalanang, hindi nagsisipangumpisal, na nangamamatay sa bilangguang hindi nakatatanggap ng mga sakramento, ng mga familiang sinumpa ng Diyos, ng mga palalo't mga sopladong ""mestikillo"" ng mga binatang nagdudunongdunungan, mga ""filosofillo"" o ""pilosopillo"", ng mga ""abogadillo"", mga ""estudiantillo"" at iba pa."
Noli Me Tangere,31,ANG SERMON.,90,"Hindi kaila ang kaugaliang taglay ng marami, pagka ibig nilang libakin ang kanilang mga kaaway: dinuduluhan nila ang mga pananalita ng ""illo"", palibhasa'y wala na manding mapiga sa kanilang utak, at sa ganitong gawa'y lubos na silang lumiligaya."
Noli Me Tangere,31,ANG SERMON.,91,Naririnig na lahat ni Ibarra at kanyang nalalaman ang mga pasaring na iyon.
Noli Me Tangere,31,ANG SERMON.,92,"Nananatili sa kanya ang paimbabaw na katahimikan ng loob, hinahanap ng kanyang mga mata ang Diyos at ang mga punong may kapangyarihan, datapuwa't doo'y wala kung di mga larawan ng mga santo at ang humihimlay na Alcalde."
Noli Me Tangere,31,ANG SERMON.,93,Samantala'y nararagdagan ng nararagdagan ang silakbo ng alab ng loob ng nagsesermon.
Noli Me Tangere,31,ANG SERMON.,94,"Sinasabi niyang ng mga unang panahon daw, ang lahat ng filipino, kung nakakasalubong ang isang sacerdote ay nagpupugay, iniluluhod ang isang paa sa lupa at hinahagkan ang kamay ng pari.—""Datapua, gayon, ang idinugtong—an gawa ninyo laman, inaalis ninyo ang salakot o ang ""sombrero de kastorillo"", na nalalagay ninyo nakakilin sa ibabaw ng inyong ulo, para huwag masisira ang suklay ng inyong buhok!"
Noli Me Tangere,31,ANG SERMON.,95,"Husto na sabihin ninyo: ¡Magandanaraw, ""amon""! at may mga palalo, na mga ""estudiantillos de poco latin"", na dahil sila naaaral sa Manila o sa Europa, akala na nila mayron na sila katuwiran makikamay sila sa amin, sa lugar na sila mahahalik ng kamay sa amin ...¡Ah! madali na darasin ang paghuhukom, matatapos ang mundo, marami mga santo ang huhula nito uulan ng apoy, bato, saka abo, para parusahan ang kapalaluan ninyo!"""
Noli Me Tangere,31,ANG SERMON.,96,"At bago niya iniaral sa bayang huwag tularan ang gayong mga ""salvaje"", kung di bagkos pang lumayo at kasusutan ang gayong mga tao, sa pagka't sila'y pawang mga ""exkomulgado."""
Noli Me Tangere,31,ANG SERMON.,97,"—""Dingin ninyo ang sabi ng mga ""santos konkillos!""—anya—""Kung nasasalubong nag isang indio sa kalye ang isang kura, itutungo ang ulo, ihahanda ang kanyang lilo, at nang ang hamon ay kumapit doon; pakka nakakabayo kapuwa, ang kura saka ang indio, pakka gayon, hihinto ang indio, mapupugay ng salakot o sombrero nang buong galang; sa katapusan, kung ang indio nakakabayo at nadlalakat ang kura, iibis sa kabayo ang indio at hindi sasakay uli hanggang hindi nasasabi sa kanya ng kura ¡solon! o kung totoo malayo na ang kura."
Noli Me Tangere,31,ANG SERMON.,98,"Mana sabi ito ng santos konkillos, at ang hindi nasusunod, siya magigin ""exkomulgado."""
Noli Me Tangere,31,ANG SERMON.,99,—At ¿pagka ang sinasakyan ng isa'y isang kalabaw?—ang tanong ng isang masuring magsasaka sa kanyang kalapit.
Noli Me Tangere,31,ANG SERMON.,100,—¡Kung gayo'y ... makapagpapatuloy ka!—ang isinagot nito na totoong marunong umibag.
Noli Me Tangere,31,ANG SERMON.,101,"Datapuwa't marami ring nakakatulog o nalilibang, baga man nagsisisigaw ang nagsesermon at kumikiyang magaling; paano'y iyon ng iyon ang isenesermon sa ano mang araw at sa ano mang bagay: nawalan ng kabuluhang magbuntong-hininga at magtangistangisan ang ilang mapagbanal na babae, dahil sa mga kasalanan ng mga pusong, napilitang itigil nila ang kanilang gawa dahil sa wala sino mang sa kanila'y makisapi."
Noli Me Tangere,31,ANG SERMON.,102,Si Hermana Puti ma'y laban doon ang iniisip.
Noli Me Tangere,31,ANG SERMON.,103,"Nakatulog ng mainam ang isang lalaking nakaupo sa kanyang tabi, na walang ano-ano'y natumba sa kanyang ibabaw, na ano pa't nalukot ang kanyang habito: dinampot ng mabait na matandang babae ang kanyang bakya at ginising sa kahahampas ang lalaking iyon, kasabay ng sigaw na:"
Noli Me Tangere,31,ANG SERMON.,104,—¡Ay!
Noli Me Tangere,31,ANG SERMON.,105,"¡layas, salvaje, hayop, demonio, kalabaw, aso, kondenado!"
Noli Me Tangere,31,ANG SERMON.,106,Nagkagulo nga dahil dito.
Noli Me Tangere,31,ANG SERMON.,107,"Huminto ang nagsesermon, itinaas ang mga kilay, sa pagtataka niya sa gayong kalaking kaligaligan."
Noli Me Tangere,31,ANG SERMON.,108,"Linunod ng kagalitan ang salita sa kanyang lalamunan, kaya't wala siyang nagawa kung di umatungal at, suntukin ang palababahan ng pulpito."
Noli Me Tangere,31,ANG SERMON.,109,"Namunga ang gayong gawa: binitiwan ng matandang babae ang bakya, nagbubulong at pagkatapos na makapagkruz na makailan, naluhod siya ng buong kataimtiman."
Noli Me Tangere,31,ANG SERMON.,110,"—""¡Aaah!"
