book_title,chapter_number,chapter_title,sentence_number,sentence_text
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",13,"Ang mg̃a bata'y nang̃aglalarô, nang̃agcacatuwâan, hinahabol ang maniningning na mg̃a cúlay, nang̃atitisod, nababasag ang mg̃a tubo, datapuwa't ito'y hindî nacacagambalà upang ipagpatuloy ang catuwaan ng̃ fiesta: ibáng ibá ang caniláng casasapitan at ang mg̃a luhà ng̃ caniláng mabibilog na mg̃a matá, ang siyang magsaysay cung mangyari ang ganitóng pagbabasag sa ibáng panahon ng̃ isáng taón."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",14,"Lumalabás, na gaya rin ng̃ mg̃a cagalang-galang na mg̃a lámparang itó, sa mg̃a pinagtatagúan, ang mg̃a pinagtiyagaang gawín ng̃ dalaga: mg̃a ""velo"" na sa ""crochet"" ang pagcacayarì, maliliit na mg̃a alfombra, mg̃a bulaclac na gawáng camay; inilalabás din ang mg̃a caunaunahang bandejang sa calaguitnaa'y may nacapintáng isáng dagatang may mg̃a maliliit na isda, mg̃a buaya, mg̃a lamáng dagat, mg̃a lúmot, mg̃a coral at mg̃a batóng vidriong maniningning ang mg̃a cúlay."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",15,"Namamauló ang mg̃a bandejang itó sa mg̃a tabaco, mg̃a cigarrillo at maliliit na hitsóng pinilí ng̃ maiínam na mg̃a dalirì ng̃ mg̃a dalága."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",16,"Cumikintáb na parang salamín ang tablá ng̃ báhay; mg̃a cortinang júsi ó piña ang mg̃a pamuti ng̃ mg̃a pintúan, sa mg̃a bintana'y nacasabit ang mg̃a farol cristal, ó papel rosa, azul, verde ó pulá: napupuspos ang bahay ng̃ mg̃a bulaclac at ng̃ mg̃a lalagyan ng̃ mg̃a halamang namumulaclac ó magaling na mg̃a pamuti na ipinapatong sa mg̃a pedestal na loza sa China; pati ng̃ mg̃a santo'y nang̃agsisigayac, ang mg̃a larawan at ang mg̃a, ""reliquia"" ay nang̃agsásaya namán, pinapagpagán silá ng̃ alabóc at binibitinan ng̃ pinagsalitsalit na mg̃a bulaclac ang caniláng mg̃a marco."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",17,"Nang̃agtátayô sa mg̃a daán, sa láyong hálos nagcacatuladtulad, ng̃ maiinam na mg̃a arcong cawayang binurdahan sa libolibong paraang tinatawag na ""sincában"", at naliliguid ng̃ mg̃a caluscós, na makita lámang ng̃ mg̃a bata'y nang̃agsasayahan na."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",18,"Sa paliguid ng̃ patio ng̃ simbaha'y naroon ang malaking toldang pinagcagugúlan ng̃ mainam, na mg̃a punò ng̃ cawayan ang mg̃a túcod, at ng̃ doon magdáan ang procesion."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",19,"Sa ilalim ng̃ toldang ito'y nang̃aglalaró ang mg̃a báta, nang̃agtatacbuhan, nang̃ag-aacayatan, nang̃aglulucsuhan at caniláng pinupunit ang mg̃a bagong barong talagáng caniláng pagbibihisan sa caarawan ng̃ fiesta."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",20,"Nang̃agtayô doon sa plaza ng̃ tablado, palabasan ng̃ comediang ang mg̃a guinamit na kasangcapa'y cawáyan, páwid at cáhoy."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",21,"Diyan magsasaysay ng̃ mg̃a cahang̃ahang̃à ang comediang Tundo, at makikipag-unahan sa mg̃a dios sa cababalaghan: diyán cácanta at sásayaw si na Marianito, Chananay, Balbino, Ratia, Carvajal, Yeyeng, Liceria at iba pa."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",22,"Kinalulugdan ng̃ Filipino ang teatro at nang̃agsusumicap ng̃ pagdaló sa mg̃a guinágawang palabas na mg̃a drama; pinakikinggang hindî umiimíc ang cantá, kinatutuwâan ang sayáw at ang ""mímica"", hindî-sumusutsot, (tandâ ng̃ pagpintas,) ng̃uni't hindi namán pumapacpac (tanda ng̃ pagpupuri) ¿Hindî niyá naibigan ang pinalabas?"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",23,"Ang guinágawa'y ng̃inang̃ang̃ang̃à ang canyáng hitsó, ó cung dílì cayá'y umaalis na hindî guinagambálà ang ibáng maráhil ay nang̃alúlugod sa pinalálabas na iyón."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",24,"Manacanacang humíhiyaw lámang ang mg̃a mámamayang hang̃ál, pagcâ hináhagcan ó niyayacap ng̃ lumálabas na mg̃a laláki ang lumálabas na mg̃a babae; datapwa't hindî lumálampas sa gayóng gawâ."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",25,"Ng̃ úna'y walang pinalálabas cung hindî mg̃a drama lamang; gumágawa ang poeta ng̃ bayan ng̃ isáng cathang doo'y hindî naaaring hindî magcaroon ng̃ labanán, pagcacadalawang minuto, isang mapagpatawang ""túpay at cakilakilabot na mg̃a malicmatang pagbabagobago ng̃ anyô."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",26,"Datapwa't mula ng̃ maisipan ng̃ mg̃a artista sa Tundóng gumawa ng̃ labanán bawa't icalabing limáng ""segundo"" at maglagay ng̃ dalawang túpay, at magpalabas ng̃ mg̃a cathang lálò ng̃ dî súcat mapaniwalâan, mulâ noó'y caniláng natabúnan ang caniláng mg̃a capang̃agáw na mg̃a tagá lalawígan."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",27,"Sa pagca't totoóng malulugdin sa bagay na gayón ang gobernadorcillo, ang guinawâ niya'y canyang piniling camalam ang cura, ang comediang ""Principe Villardo, ó ang mg̃a pácong binúnot sa imbíng yung̃ib,"" dramang may ""magia"" at may mg̃a ""fuegos artificiales."""
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",28,"Mayá't mayá'y nirerepique ng̃ boong galác ang mg̃a campanà, ang mg̃a campanà ring iyón ang dumúdoblas ng̃ camacasampong araw."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",29,"Mg̃a ruedang may mg̃a bomba at mg̃a ""verso"" (morterete) ang siyáng umu-ugong sa împapawid; ipakikita ang canyáng dunong ng̃ ""pirotécnico"" ó castillerong filipino, na natutuhan ang canyáng ""arte"" na sino ma'y waláng nagtuturo, naghahanda ng̃ mg̃a toro, mg̃a castillong may mg̃a paputóc at may mg̃a ""luces de Bengala"", mg̃a globong papel na pinapantog ng̃ hang̃ing mainit, mg̃a ""rueda de brillante,"" mg̃a bomba, mg̃a cohetes at ibá pá."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",30,¿Tumútunog sa maláyò ang caayaayang aling̃awng̃áw?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",31,Pagdaca'y nang̃ag tatácbuhan ang mg̃a batang lalaki at nang̃ag-úunahan sa pagtúng̃o sa labás ng̃ báyan upang salubúng̃in ang mg̃a banda ng̃ música.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",32,"Limá ang inupahan, bucód sa tatlóng orquesta."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",33,"Hindî dapat mawala ang música ng̃ Pagsanghang ang escribano ang siyang may arì, at gayón din ang música ng̃ S.P. de T., na balitang totoo ng̃ panahóng iyón, dahil sa ang namamatnugot ay ang maestro Austria ang lagalag bagáng si ""cabo Mariano,"" na ayon sa sabihana'y dala raw niya sa dulo ng̃ canyáng batuta ang pagcabantog at ang magagandang tínig."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",34,"Pinupúri ng̃ mg̃a musico ang canyáng marcha fúnebre ""El Sauce"", at canilang pinanghihinayang siya'y hindî nacapag-aral ng̃ música, sa pagcá't sa cagaling̃an niyáng umísip ay macapagbibigay dang̃al sana siyá sa canyáng kináguisnang báyan."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",35,"Pumasoc na ang música sa bayan at tumutugtog ng̃ masayang mg̃a ""marcha"" na sinúsundan ng̃ mg̃a bátang marurumi ang pananamit ó halos mg̃a hubo't hubád: may ang bárò ng̃ canyáng capatíd ang suot, may ang salawál ng̃ canyáng amá."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",36,"Pagdacang tumitiguil ang música'y nasasaulo na nilá ang tugtuguing caniláng nárinig, caniláng inuulit na sa aguing-íng ng̃ bibig ó isinusutsot ang tugtuguing iyón ng̃ lubós na cakinisan, at caniláng pinasisiyahan na cung magandá ó pang̃it."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",37,"Samantala'y nang̃adarating̃an ang mg̃a carromata, mg̃a calesa ó mg̃a coche ng̃ mg̃a camag-anac, ng̃ mg̃a caibigan, ng̃ mg̃a hindî cakilala ng̃ mg̃a tahur na dalá ang canicanilang lalong magagaling na mg̃a manóc at mg̃a supot ng̃ guintô, at nang̃aháhandang ipang̃anib ang caniláng pamumúhay sa sugalan ó sa loob ng̃ ""rueda"" ng̃ sabung̃án."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",38,—¡Tumatanggap ang alférez sa gabigabí ng̃ limáng pong piso!—ang ibinúbulong ng̃ isáng laláking pandác at matabâ sa taing̃a ng̃ mg̃a bágong dating;—paririto si capitang Tiago at maglálagay ng̃ bangcâ; may labíng-walóng libong dalá si capitang Joaquin.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",39,"Magcacaroon ng̃ ""liampó,"" sampóng líbo ang ilálagay na puhúnan ni insíc Carlos."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",40,"Magsisirating na gáling sa Tanawan, sa Lipá at sa Batang̃an at gayón din sa Santa Cruz, ang malalacás na mg̃a ""punto"" (mananayà)."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",41,Ng̃uni't magchocolate cayó.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",42,"Hindî tayo aanitan ni capitang Tiago, na gaya ng̃ taóng nagdaan: tátatlong misa de gracia ang canyáng pinagcagugulan, at aco'y may mutyâ sa cacáw."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",43,At ¿cumusta pô bâ ang familia?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",44,—¡Mabuti po!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",45,¡mabuti po!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",46,¡salamat!—ang isinásagot ng̃ mg̃a nang̃ing̃ibang báyan;—at ¿si párì Dámaso?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",47,—Magsesermón sa umaga si pári Dámaso at pagcágabí casama nating siya'y magbábangcâ.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",48,—¡Lalong mabuti!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",49,¡lalong mabuti!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",50,¡cung gayo'y walang ano mang pang̃anib!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",51,"—¡Panátag, totoóng panatag tayo!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",52,¡Bucód sa roo'y susubò si insic Carlos!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",53,At inaacma ng̃ matabang tao ang canyáng mg̃a daliring warì'y nabibilang ng̃ salapî.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",54,"Sa labas ng̃ bayan ang nangyayari nama'y nabibihis ang mg̃a tagabundoc ng̃ lalong magagaling nilang pananamit upang dalhín sa bahay ng̃ canicanilang mamumuhunan ang pinatabang magalíng na mg̃a inahing manoc, mg̃a baboy-ramó, mg̃a usa, mg̃a ibon; inilululan ng̃ mg̃a ibá sa mabibigat ng̃ hilahing mg̃a carretón ang cáhoy na panggátong; ang mg̃a iba'y mg̃a búng̃áng cáhoy, bihirang makitang mg̃a dápò na nasusumpung̃an sa gúbat; at ang mg̃a iba'y nagdádala namán ng̃ bigà na may malalápad na mg̃a dáhon, ticás ticas na may mg̃a bulaclac, na cúlay apóy upang ipamúti sa mg̃a pintuan ng̃ mg̃a báhay."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",55,"Ng̃uni't ang kinaroroonan ng̃ lálong malakíng casayahang hálos ay caguluhan na'y doón sa isang malápad na capatágang mataas, na iláng hacbáng lámang ang láyò sa báhay ni Ibarra."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",56,"Cumacalairit ang mg̃a ""polea"", umaaling̃awng̃aw ang mg̃a sigawan, ang mataguintíng na tunóg ng̃ batóng nilalabrá, ang martillong pumúpucpoc ng̃ pácò, ang palacól na inilalabrá ng̃ cahab-an."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",57,"Caramihang táo ang dumúducal ng̃ lupa at gumágawâ silá ng̃ isáng maluang at malálim na húcay naghahanay ang ibá ng̃ mg̃a batóng tinibág sa tibagan ng̃ báyan, nagbábaba ng̃ lulan ng̃ mg̃a carretón, nagbúbunton ng̃ buhang̃in, nang̃aglálagay ng̃ mg̃a torno at mg̃a cabrestante...."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",58,—¡Dito!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",59,¡doón iyan!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",60,"¡Madali!—ang isinísigaw ng̃ isáng maliit na matandáng laláking ang pagmumukhá'y masayá at matalínò, na ang háwac na pinacatungcód ay isáng metro na may tansô ang mg̃a cantó at nacabilíbid doón ang lúbid ng̃ isáng plomada."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",61,"Iyón ang maestro ng̃ paggawâ, si ñor Juang arquitecto, albañil, carpintero, blanqueador, cerrajero, pintor, picapedrero at manacánacâ pang escultor."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",62,—¡Kinacailang̃ang itó'y mayari ng̃ayón din!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",63,¡Hindî macapagtatrabajo búcas at gágawin na ang ceremonia sa macalawa!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",64,¡Madalî!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",65,—¡Gawín ninyó ang hoyo sa isáng paraang maipasoc na angcáp na angcáp ang tila híhip na itó!—ang sinasabi sa iláng mg̃a picapedrero na nang̃agpapakinis ng̃ isang malaking batóng parisucát;—¡sa loob nitó iing̃atan ang ating mg̃a pang̃alan!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",66,"At inuulit sa báwa't tagaibáng báyang lumalapit, ang macalilibong canyáng sinábi na:"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",67,—¿Nalalaman bâ ninyó ang áming itátayô?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",68,"Talastasín ninyóng itó'y isáng escuélahan, huwáran ng̃ mg̃a ganitóng bágay rin, catúlad ng̃ mg̃a escuélahan sa Alemania, higuít pa ang cabutihan!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",69,"¡Ang arquitectong si guinóong R. at acó ang gumuhit ng̃ plano, at acó ang namamatnugot sa paggawâ!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",70,"Siyá ng̃â, pô; tingnán ninyo."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",71,Itó'y maguiguing isáng palaciong may dalawáng pinacapacpác; úcol ang isa sa mg̃a bátang lalaki at ang isá'y sa mg̃a bátang babae.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",72,"Magcacaroon dito sa guitnâ ng̃ isáng malaking halamanang may tatlóng huwád sa bucál ng̃ túbig na sumusumpít na paitaas, at caligaligaya ang sambúlat ng̃ mg̃a patác; mg̃a púnò ng̃ cáhoy diyan sa mg̃a taguilíran, maliliit na halamanan, at ng̃ ang mg̃a báta'y magtatanim at mag-aalágà ng̃ mg̃a halaman sa mg̃a horas ng̃ pagliliháng, sasamantaláhin ang panahón at hindi sasayáng̃in."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",73,¡Tingnán ninyó't malalalim ang mg̃a simiento!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",74,Tatlóng metro at pitompó't limáng centímentro.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",75,"Magcacaroon ang bahay na itó ng̃ tatlóng bodega, mg̃a yung̃íb sa ilálim ng̃ lúpà mg̃a bilangguan sa mg̃a tamád mag-aral sa malapít, sa totóong malapit sa mg̃a pinaglalaruan at sa ""gimnasio"", at ng̃ márinig ng̃ mg̃a pinarurusahang bátà cung paano ang guinágawang pagcacatuwâ ng̃ mg̃a masisipag-mag-áral."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",76,Nakikita pô bâ ninyó ang malaking lugar na iyáng waláng caanoano man?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",77,Itinátalaga ang capatagang iyáng lampaslampasan ang hang̃in upang diyán mang̃agtacbúhan at mang̃aglucsuhan ang mg̃a bátà.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",78,"Magcacaroon ang mg̃a batang babae ng̃ halamanang may mg̃a uupán, mg̃a ""columpio"", mg̃a cacahúyan at ng̃ doon silá macarapaglarô ng̃ ""comba"", mg̃a bucál ng̃ túbig na pumapaimbulog, culung̃an ng̃ mg̃a ibon at ibá pa."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",79,Itó'y maguiguing isang bágay na cárikitdikitan.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",80,"At pinapagkikiskis ni ñor Juan ang mg̃a camáy sa galác, at ang iniisip niya'y ang pagcabantóg na mátatamo."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",81,Magsisìparito ang mg̃a tagá ibáng lupain upang daláwin iyón at sila'y mang̃agtatanong:—¿Síno ang dakilang arquitectong gumawâ nitó?—¿Hindî bâ ninyó nalalaman?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",82,¡Tila mandin hindî catotohanang; hindî ninyó makilala si ñor Juan!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",83,¡Marahil totoóng maláyò ang inyong pinangaling̃an!—ang isásagot ng̃ lahát.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",84,"Nagpaparoo't paríto sa magcabicabilang dúlong taglay ang ganitong mg̃a pagdidilidili, na canyang inuusisang lahat, at ang lahát ay canyáng minámasdan."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",85,"—Sa ganáng ákin ay napacarami namang cahoy ang gamit na iyan sa isang cabria—ang canyáng sinabi sa isang taong nanínilaw, na siyang namamatnubay sa ilang mg̃a manggagawà;—casucatan na, sa ganang akin, ang tatlóng mahahabang trozo na papagtutungcuíng-calan ó ""trípode"", at sacâ tatló pang cahoy na papagcapitcapitin!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",86,—¡Aba!—ang isinagót ng̃ laláking nanínilaw na ng̃umíng̃itî ng̃ cacaibá;—lálong malakíng pangguiguilalás ang áting tátamuhin samantalang lálong marámi ang mg̃a casangcapang gamítin nátin sa gawaing itó.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",87,"Lálong maínam ang anyô ng̃ caboôan, lálong mahalagá at caniláng wiwicâin: ¡gaano calakíng págod ang guinúgol díto!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",88,¡Makikita ninyo cung anó ang cábriang áking itátayô!
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",89,"At pagcatápos ay áking pamumutihan ng̃ mg̃a banderola, ng̃ mg̃a guirnaldang mg̃a dáhon at mg̃a bulaclác ...; masasabi ninyó pagcatapos na nagcaróon cayó ng̃ magandáng caisipán ng̃ pagcacátanggap ninyó sa ákin sa casamahán ng̃ inyóng mg̃a manggagáwa, at walâ ng̃ maháhang̃ad pa si guinóong Ibarra!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",90,"Sa dácong malayôlayô roo'y may natatanawáng kiosko, na nagcacahugpong sa pamamag-itan ng̃ isáng bálag na nahahabung̃an ng̃ mg̃a dáhon ng̃ ságuing."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",91,"Ang maestro sa escuélahang may mg̃a tatlompóng bátang laláki ay nang̃aggágawâ ng̃ mg̃a corona, nang̃agtatali ng̃ mg̃a bandera sa mg̃a malilíit na mang̃a halíguing cawáyang napupuluputan ng̃ damít na putíng pinacumbô."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",92,"—¡Pagsicápan ninyóng umínam ang pagcacasulat ng̃ mg̃a letra!—ang sinasabi sa mg̃a nagpípinta ng̃ mg̃a salitáng itátanyag sa lahát;—¿paririto ang Alcalde, maráming mg̃a cura ang magsísidalo, maráhil patí ng̃ Capitan General na ng̃ayo'y na sa lalawigan!"
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",93,"Cung makita niláng magalíng cayóng magdibújo, marahil cayo'y puríhin."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",94,—¿At handugán camí ng̃ isáng pizarra ...?
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",95,—¿Síno ang nacaaalam! datapuwa't huming̃î na si guinoong Ibarra ng̃ isá sa Maynilà.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",96,Dárating búcas ang iláng bágay na ipamamahágui sa inyóng pinacaganting pálà....
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",97,"Datapuwa't pabayaan ninyó ang mg̃a bulaclác na iyán sa túbig, gágawin natin búcas ang mg̃a ramillete, magdádala pa cayó ríto ng̃ mg̃a bulaclác, sa pagca't kinacailang̃ang malatagan ang mesa ng̃ mg̃a bulaclac, ang mg̃a bulaclác ay nacapagbíbigay sayá sa mg̃a matá."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",98,—Magdádala ríto ang áking amá búcas ng̃ mg̃a bulaclác ng̃ bainô at sacâ isáng bácol na mg̃a sampaga.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",99,—Hindi tumatanggáp ng̃ báyad ang aking amá sa tatlóng carritóng buhang̃ing dinalá rito.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",100,"—Ipinang̃acò ng̃ aking tiong siya ang magbabayad sa isáng maestro,—ang idinugtong ng̃ pamangkin ni capitang Basilio."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",101,At túnay ng̃a namán; kinalugdán ang panucálang iyón ng̃ lahát hálos.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",102,"Hining̃î ng̃ curang siyá ang mag-áamang-binyág at magbebendición sa paglalagáy ng̃ únang bató, pagdiriwáng na gágawin sa catapusáng araw ng̃ fiesta, at siyáng gágawing isá sa mg̃a pinacamalaking pagsasaya."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",103,"Patí ng̃ coadjutor ay lumápit ng̃ boóng cakimîan cay Ibarra, at sa canya'y inihandóg ang lahát ng̃ mg̃a pamisang pagbayaran sa canyá ng̃ mg̃a mapamintacasi hanggáng sa mayarì ang báhay na iyón."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",104,"Mayroon pa, sinabi ni hermana Rufa, ang mayaman at mapag-impoc na babaeng sacali't cuculang̃in ng̃ salapî, canyáng lilibutin ang iláng báyan upang magpalimós, sa ilálim ng̃ táng̃ing pagcacasunduang sa canyá'y babayaran ang paglalacbáy, ang mg̃a cacánin at ibá pa."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",105,Pinasalamatan siyá ni Ibarra at siyá'y sinagót:
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",106,"—Walâ táyong macucuhang mahalagáng bágay, sa pagcá't hindi acó mayáman at hindî namán simbahan ang báhay na itó."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",107,Bucód sa rito'y hindî co ipinang̃ácong áking itátayô ang báhay na itóng ibá ang magcacagugol.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",108,"Pinagtatakhan siyá at guinagawang ulirán ng̃ mg̃a bináta, ng̃ mg̃a estudianteng gáling Maynilang pumaroón doón at ng̃ makipagfiesta; ng̃uni't gaya ng̃ nangyayari hálos cailán man, pagca ibig nating tuláran ang mg̃a tinátakhang mg̃a táo, ang nagágagad lámang natin ay ang canyáng waláng cabuluháng mg̃a guinágawâ, at cung magcaminsan pa'y ang canyáng mg̃a sawíng caasalan, nang̃agtataca palibhasa'y walá táyong cáya sa ibáng bágay, minámasdan ng̃ maraming sa canya'y nang̃agtátaca cung paano ang pagtatali ng̃ binátang iyón ng̃ canyáng corbata, ang mg̃a ibá nama'y ang anyô ng̃ cuello ng̃ bárò, at hindî cácaunti ang nagmámasid cung ilán ang mg̃a botón ng̃ canyáng americana at chaleco."
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",109,Tila mandin pawang nang̃apawi magpacailán man ang mg̃a masasamáng nangyayari sa panahóng hináharap na guinuguniguni ni matandáng Tasio.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",110,Iyán ng̃â ang sinabi ni Ibarra isáng áraw sa canyá; ng̃uni't siyá'y sinagót ng̃ matandáng mapag-ísip ng̃ malulungcót:
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",111,—Inyó pô sánang alalahanin ang sinasabi ni Baltazar:
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",112,Cung gaano ang galíng ni Baltazar sa pagca poeta ay gayón din sa catalinuhang umísip.
Noli Me Tangere,26,"ANG ""VISPERA"" NG ""FIESTA.""",113,Itó at ibá pang mg̃a bágay ang mg̃a nangyari sa áraw na sinusundan ng̃ fiesta bago lumubóg ang áraw.
Noli Me Tangere,27,SA PAGTATAKIPSILIM.,1,Gumawâ rin namán ng̃ malaking handâ sa báhay ni capitang Tiago.
Noli Me Tangere,27,SA PAGTATAKIPSILIM.,2,"Nakikilala natin ang may báhay; ang canyáng hilig sa caparang̃alanan, at dápat na hiyaín ng̃ canyáng capalaluang pagca tagá Maynila, sa caríkitan ng̃ piguing, ang mg̃a tagalalawigan."
Noli Me Tangere,27,SA PAGTATAKIPSILIM.,3,"May isá pang cadahilanang sa canya'y pumipilit na pagsicapan niyáng siya'y macapang̃ibabaw na lubos sa mg̃a ibá: casáma niyá ang canyáng anác na si María Clara at sacâ naroroon ang canyáng mamanugang̃in, caya't waláng pinag uusapan ang mg̃a tao cung dî siyá lámang."
