book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,28,1125,"—Kahì’t sino ay magsasabi—ani Ben-Zayb na ng̃ gabíng yaón ay nagíng mapanudyó—na ang insík na iyan ay si Quiroga, ng̃unì’t kung pagwawarìing mabuti ay kamukhâ ni P. Irene.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,29,1126,—¿At anó ang masasabi ninyó sa indio-inglés na iyan? Náhahawíg kay Simoun.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,30,1127,Umaling̃awng̃áw ang pamulîng halakhakan. Hinaplós ni P. Irene ang kaniyang ilóng.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,31,1128,—¡Tunay ng̃â!—¡Tunay ng̃â!—¡Siyang siya!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,32,1129,—Datapwâ’y ¿násaan si Simoun? ¡Bilhín ni Simoun!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,33,1130,"Si Simoun ay nawalâ, walâng nakakita sa kaniya.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,34,1131,—¡Puñales!—ang sabi ni P. Camorra—¡nápakakuripot ang amerikano! Natatakot na pabayaran natin sa kaniyá ang kaupahán ng̃ lahát sa pagpasok sa patanghalan ni Mr. Leeds.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,35,1132,"—¡Hindî!—ang sagót ni Ben-Zayb—ang ipinang̃ang̃ambá ay ang magipít siya. Nahuhulàan na ang masamâng biròng aabot sa kaniyáng kababayang si Mr. Leeds, kayâ’t nagmamaangmaang̃an.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,36,1133,"At nang̃agpatuloy ng̃ lakad, upang panoorin ang nábabantóg na ulo, na walâng binilíng anománg kahì’t masamâng larùan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,37,1134,Humandóg si Ben-Zayb na siyáng makikipag-usap: hindî maáarìng hiyaín ng̃ amerikano ang isáng mámamahayág na mangyayaring maghigantí sa pamagitan ng̃ isáng mapaniràng lathalà.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,38,1135,—Mákikita ninyó’t pawàng kagagawán lamang ng̃ salamín—aniya—sapagkâ’t tingnán ninyó......,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,39,1136,"At mulîng nagsimulâ ng̃ isáng mahabàng pagpapaliwanag, at sa dahiláng walâ siyang kaharáp na salamín na makasisirà sa kaniyáng sinasabi, ay idinugtóng nang lahát ang kabulastugáng matuturan hanggáng sa káhulihulihan ay hindî na matumpakán ang sinasabi.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",17,XVII ANG PERIYA SA KIYAPO,40,1137,—At mákikita rin ninyó kung hindî pawàng pagkasirà lamang ng̃ paning̃ín.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,0,1138,XVIII MG̃A KADAYAAN,chapter_title
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,1,1139,"Sinalubong silá ng̃ lubhâng maling̃ap ni Mr. Leeds, isáng tunay na yankee, na ang suót ay pulós na itím. Mabutíng magsalitâ ng̃ wikàng kastilà dahil sa nagtiráng malaon sa Amérika, sa Timog. Hindî sumalansáng sa nasà ng̃ ating mg̃a dalaw; sinabing maaarìng siyasating lahát lahát bago gawín at matapos ang pagtatanghál; sa kasalukuyan ng̃ pagtatanyág ay ipinamanhík na manahimik lamang. Si Ben-Zayb ay ng̃umíng̃itî at nilálasáplasáp na ang samâ ng̃ loob na ibíbigay niya sa amerikano.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,2,1140,"Ang loob na nababalot na buông buô ng̃ itím ay naiilawan ng̃ mg̃a matatandâng lámpara na ang iláw ay aguardiente. Isáng halang na natatakpán ng̃ tersiopelong itím ang siyáng humahatì ng̃ dalawáng hatìng magkasinglakí sa loob na iyon; ang isá’y punô ng̃ mg̃a luklukang laán sa mg̃a manonood, at ang isá, ay kinalalagyán ng̃ isáng tuntung̃an na ang alpombra ay pariparisukat. Sa ibabaw ng̃ tuntung̃ang itó, sa dakong gitnâ, ay nálalagáy ang isáng mesa na natatakpán ng̃ isáng mainam na kayong itím na punô ng̃ bung̃ô at ibá pang larawang mahiwagà. Ang mise en scene ay malungkót kayâ’t nakapang̃ilabot sa mg̃a masasayáng dalaw. Náhintô ang mg̃a birûán, marahan ang mg̃a pag uusap at kahì’t na ibig magpatanáw ang ilán ng̃ dî nilá pagpapahalagá sa gayón ay hindî pumulás ang tawa sa mg̃a labì. Ang damdám ng̃ lahát ay warìng nápasok sa isáng bahay na may patáy. Isáng amóy suób at pagkít ay siya pang nakapagpaparagdág sa gayón. Si D. Custodio at si P. Salvi ay marahang nagsanggunìang kung nárarapat ó hindî na ipagbawal ang mg̃a gayóng pánoorín.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,3,1141,Upang mapalakás ni Ben-Zayb ang loob ng̃ mg̃a matatakutín at magipít niya si Mr. Leeds ay sinabi ritong:,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,4,1142,"—Hoy, mister, yamang walâng ibáng tao kundî kamí lamang at hindî kamí mg̃a indio na napapahuli ay ¿ipahihintulot bagá ninyóng ipakita ko sa kanilá ang dayà? Alám na naming ang lahát ng̃ iyan ay ukol lamang sa paning̃ín, ng̃unì’t sa dahiláng si P. Camorra ay ayaw maniwalà......",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,5,1143,"At humandâng lumundág sa halang na hindî nagdaan sa sadyâng pintùan, samantalang si P. Camorra ay naglulunggatî sa pagtutol dahil sa nang̃ang̃ambáng bakâ may katwiran si Ben-Zayb.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,6,1144,"—¿At bakit pô hindî, ginoo?—ang sagót ng̃ amerikano;—ng̃unì’t huwag pô lamang kayóng sumirà ng̃ anomán, hané pô?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,7,1145,Ang mamamahayag ay nasa ibabaw na ng̃ tuntung̃an.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,8,1146,—¿Ipinahihintulot pô ba ninyó?—ang sabi.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,9,1147,"At sa pang̃ing̃ilag na bakâ hindî siya payagan ni Mr. Leeds ay hindî na naghintáy ng̃ pahintulot at itinaás ang kayo at hinanap ang mg̃a salamíng inaantáy niyáng mátatagpûán sa mg̃a paa. Si Ben-Zayb ay nakabitíw ng̃ kalahatìng tung̃ayaw, napaurong, mulîng ipinasok at iniwagaywáy ang mg̃a kamáy niyá sa ilalim ng̃ dulang: walâng maapuhap. Ang mesa ay may tatlóng paang bakal na maliliít na nakabaón sa lupà.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,10,1148,Ang mamamahayag ay tuming̃ínting̃ín sa lahát ng̃ sulok na warìng may hinahanap.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,11,1149,—¿Násaan ang mg̃a salamín?—ang tanóng ni P. Camorra.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,12,1150,"Mamatámatá si Ben-Zayb, hinihipò ang dulang, itinátaás ang kayong takíp, at maminsanminsang inilálagáy ang kamáy sa noó na warìng may ibig maalaala.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,13,1151,—¿Mayroon pô bang nawalâ sa inyó?—ang tanóng ni Mr. Leeds.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,14,1152,"—Ang mg̃a salamín, mister, ¿násaán ang mg̃a salamín?",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,15,1153,"—Ang inyó’y hindî ko maalaman kung saan nároón, ang akin ay nasa fonda...... ¿ibig bagá ninyóng manalamín? Masamâ ng̃ kauntî ang ayos ninyó at namumutlâ.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,16,1154,"Kahì’t na may kabá, nang makíta ng̃ marami ang kapalagayáng paaglahì ng̃ amerikano’y pinagtawanán si Ben-Zayb na híyânghíyâng bumalík sa kaniyáng uupán, na bumúbulóng ng̃:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,17,1155,—Hindî mangyayari; makikita ninyó’t hindî magagawâ ng̃ walâng salamín; mayâmayâ’y magpapalit iyan ng̃ dulang....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,18,1156,Inilagay na mulî ni Mr. Leeds ang kayo sa mesa at nang maharáp na ang mg̃a mararang̃ál na dalaw ay tumanóng:,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,19,1157,—¿Nasisíyahan na bagá kayó? ¿mapasisimulán na natín?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,20,1158,—¡Napakatulóg na dugô namáng tao!—ang sabi ng̃ isáng babaing balo.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,21,1159,—Kung gayón ay mang̃agsiupô na pô ang kaginoohan at pag-isipin kung anó ang ibig itanóng.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,22,1160,"Pumasok si Mr. Leeds sa isáng pintô at nang makaraan ang iláng sandalî ay bumalík na may daláng isáng kahang kahoy na maitím, bukbukin, na may iláng lilok na ibon, mg̃a hayop, mg̃a bulaklák, mg̃a ulo ng̃ tao at ibp.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,23,1161,"—Mg̃a kaginoohan,—ang sabi ni Mr. Leeds na walâng tawa—sa minsang pagdalaw ko sa pirámide ni Khufu, ika apat na lipì ng̃ mg̃a Faraón, ay nakátagpô akó ng̃ isáng libing̃ang batóng buháy na pulá sa isáng liblib na silíd. Ang kagalakan ko’y gayón na lamang sapagkâ’t inakalà kong nakátagpô ng̃ isáng momia ng̃ mg̃a anák harì; ng̃unì’t gaano ang aking samâ ng̃ loób ng̃ matapos paghirapan ng̃ katakot-takot ang pagbubukás ng̃ libíng ay walâ akóng nátagpûán kundî ang kahang itó na mangyayari ninyóng siyasatin.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,24,1162,"At inilibot ang kaha sa mg̃a nasa unang hanay ng̃ luklukan. Iniurong ni P. Camorra ang kaniyáng katawán na warì’y may pagkasuklám, si P. Salvi ay tuming̃íng malapit na warì’y nakaáakit sa kaniya ang mg̃a bagay na ukol sa libing̃an; si P. Irene ay ng̃umíng̃itî ng̃ ng̃itîng matalino, si D. Custodio ay nag-anyông walâng imík at mapagwalâng bahalà, at si Ben-Zayb ay humahanap ng̃ salamin; doon dapat málagáy, sapagkâ’t salamín lamang ang sangkáp ng̃ lahát ng̃ iyón.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,25,1163,—¡Walâng iniwan sa amóy bangkáy!—ang sabi ng̃ isáng babai—¡puff!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,26,1164,At namaypáy ng̃ katakot-takot.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,27,1165,—¡Kaamóy ng̃ apat na libong taón!—ang sabing biglâ ng̃ isá.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,28,1166,"Nakalimutan ni Ben-Zayb ang salamín dahil sa pagting̃ín kung sino ang bumanggít ng̃ salitâng iyón. Ang bumigkás ay isáng militar na nakabasa ng̃ kasaysayan ng̃ buhay ni Napoleon. Kinainggitán siyá ni Ben-Zayb, at upang bumitíw ng̃ isáng salitâng dapat tumamà kay P. Camorra, ay sinabing:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,29,1167,—¡Amóy simbahan!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,30,1168,"—Ang kahang itó, kaginoohan,—ang patuloy ng̃ amerikano—ay may lamáng isáng dakót na abó at kaputol na papiro, na kinatatalâan ng̃ iláng sulat. Tingnán ninyó, ng̃unì’t ipinamamanhík ko lamang na huwág kayóng híhing̃áng malakás, sapagkâ’t kung mátapon ang kauntîng abó ay lálabás na sirâsirâ ang aking esfinge.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,31,1169,"Ang kabulaanan, na tinuran ng̃ boông pananalig at walâng kabiròbirò ay untîuntîng nagtagumpáy, kayâ’t nang idaan ang kaha ay walâng isá mang nang̃ahás na huming̃á. Si P. Camorra, na sa púlpito sa Tiani ay nagpakilalang madalás ng̃ mg̃a parusa at paghíhirap sa inpierno samantalang pinagtátawanán sa sarili ang mg̃a matáng sindák ng̃ mg̃a makasalanan, ay nagtakíp ng̃ ilóng; at si P. Salvi, ang tunay na si P. Salvi na sa araw ng̃ kapistahan ng̃ mg̃a patáy ay gumawâ ng̃ giniginí ng̃ mg̃a kaluluwá sa Purgatorio na may apóy at mg̃a larawang nang̃ang̃aninag na naiilawan sa dakong likurán, na may lámparang ang ilaw ay aguardiente, mg̃a putolputol na halimayas, sa malaking dambanà ng̃ simbahan ng̃ isáng arrabal upang makakuha ng̃ mg̃a pamisa at limós, ang payát at walâng imík na si P. Salvi ay pumigil sa kaniyáng paghing̃á at tiningnán ng̃ ting̃íng may pang̃ang̃anib ang isáng dakót na abóng iyón.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,32,1170,"—¡Memento, homo, quia pulvis es!—ang bulóng na nakang̃itî ni P. Irene.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,33,1171,—¡P......!—ang bitíw ni Ben-Zayb.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,34,1172,Nakahandâ na siya sa pagsasabi ng̃ mg̃a salitâng iyón at inunahan siya ng̃ kanónigo.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,35,1173,"—Sa dahiláng hindî maalaman kung anó ang dapat kong gawín—ang patuloy ni Mr. Leeds na inilapat nang boong pag-iing̃at ang takíp ng̃ kaha—ay siniyasat ko ang papiro, at nakita ko ang dalawáng salitâ na hindî ko batíd ang kahulugán. Hinanap ko ang katuturán at tinangkâ kong bigkasín ng̃ malakás, at bábahagyâ pa lamang na nabibigkás ang una nang máramdamán kong dumudulás sa aking kamáy ang kaha na warì’y tang̃áy ng̃ isáng malakíng pataw at gumulong sa lupà, at doo’y hindî ko na magalaw. Ang pagkakamanghâ ko’y nagíng sindák nang buksán ko’t mátagpuán sa loob ang isáng ulo ng̃ tao na ang ting̃ín sa akin ay walâng kakisápkisáp. Sindák, at dahil sa hindî ko maalaman ang gawín sa haráp ng̃ gayóng kababalaghán, ay natulíg akóng nang̃aykáy sumandalî na warìng isáng gulilát.... Akó’y nagbalíkloob.... Sa akalàng yaón ay isáng malikmatà lamang ay tinangkâ kong mapalipas yaon at ipinatuloy ko ang pagbasa ng̃ pang̃alawáng salitâ. Babahagyâ ko pa lamang nasasabi, ay nálapat ang takíp ng̃ kaha, nawalâ ang ulo, at ang nápalít na mulî ay ang isáng dakot na abóng itó. Hindî sinasadyâ’y natagpûán ko ang dalawang salitâng lalòng makapangyarihan, ang mg̃a salitâng panglikhâ at panggunaw, ang pangbuhay at pangpatáy!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,36,1174,Humintông sandalî na warìng ibig tingnán ang ibinung̃a ng̃ kaniyáng mg̃a sinabi. Pagkatapos ay lumapit sa dulang na ang lakad ay maing̃at at banayad at ipinatong ang makababalagháng kaha.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,37,1175,"—¡Mister, ang takíp!—ang sabi ni Ben-Zayb na hindî mapigil.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,38,1176,—¿At bakit hindî?—ang tugóng masunurin ni Mr. Leeds.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,39,1177,At matapos na máitaás ng̃ kanang kamáy ang kaha ay hinawì ng̃ kaliwâ ang kayo at naiwang lantád ang mesa na natutukuran ng̃ kaniyáng tatlóng paá. Mulîng inilagáy ang kaha sa ibabaw at banayad na lumapit sa mg̃a nanonood.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,40,1178,—¡Dito ko siyá makikita!—ang sabi ni Ben-Zaib sa kaniyáng kasiping—tingnán ninyó pag hindî iyán nagdahilán ng̃ kahì’t anó.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,41,1179,Ang lubós na pagbatyág ay nálalarawan sa lahát ng̃ mukhâ; nagharì ang katahimikan. Maliwanag na maliwanag na nádiding̃íg ang ing̃ay at kaguluhan sa daan; ng̃unì’t ang lahát ay nagugulumihanan kayâ’t ang kaputol na salitàang umabot hanggáng sa kanilá’y hindî man nilá náinó.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,42,1180,—¿Porque ba no di podí nisós entra?—ang tanóng ng̃ isáng boses babai.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,43,1181,"—Aba, ñora, porque ’tallá el mana prailes y el maná empleau—ang sagót ng̃ isáng lalaki—’ta jasí solo para ilós el cabesa de espinge.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",18,XVIII MG̃A KADAYAAN,44,1182,—¡Curioso también el maná prailes!—ang sabi ng̃ boses babai—¡no quiere pa que di sabé nisós cuando ilós ta salí ingañau! ¡Cosa! ¿querida ba de praile el cabesa?,paragraph
