book_title,author,source,source_filename,chapter_index,chapter_title,para_index_in_chapter,global_para_index,text,text_type
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,1,1549,Si Simoun nga ay hindi naparoon sa dulaan.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,2,1550,"Sapol sa ika pito ng gabi ay umalis nang ligalig at mapanglaw sa kaniyang bahay: nakita siyang makalawang pumasok na ang kasama’y iba’t ibang tao; ng ika walo ay nakita siya ni Makaraig na may binabantayan sa daang Hospital, sa kalapit ng konbento ng Sta. Clara, nang kasalukuyang tinutugtog ang mga kampana ng simbahan; nang ika siyam ay nakita siyang muli ni Camaroncocido sa paligid ng dulaan na nakipag-usap sa isang wari’y nag-aaral, pumasok at muling lumabas, at nawala sa dilim na ibinibigay ng mga puno.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,3,1551,—At ano sa akin?—ang sabing muli ni Camaroncocido—¿ano ang mahihita ko sa pagsasabi sa bayan?,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,4,1552,"Si Basilio, gaya ng sabi ni Makaraig, ay hindi rin nanood ng palabas. Ang kaawaawang nag-aaral sapol ng manggaling sa San Diego upang tubusin sa pagkaalila ang kaniyang katipang si Huli, ay muling hinarap ang kaniyang mga aklat, ang panahon niya’y dinadaan sa hospital, sa pag-aaral o sa pagkakalinga kay kapitang Tiago, na binabaka ang sakit nito.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,5,1553,"Ang may sakit ay naging ugaling bugnot; sa kaniyang masasamang sandali, kapag nanglalambot dahil sa kakauntian ng apian na pinupunyagi ni Basiliong mapahina, ay sinusumbatan ito, sinasaktan, minumura; tinitiis ni Basilio na kinakalamay ang loob dahil sa batid na ang kaniyang ginagawa ay ikabubuti ng pinagkakautangan niya ng malaki, at kung gipit na gipit na lamang saka napapahinuhod; matapos masiyahan ang gawi, ang masamang hilig, ay bumubuti ang ulo ni kapitang Tiago, nalulumbay, tinatawag siyang anak, napapaiyak sa pag-aalala sa paglilinkod ng binata, ang mabuting pangangasiwa sa kaniyang mga paupahang bahay at sinasabing siya niyang pamamanahan; malungkot na napapangiti si Basilio at iniisip na sa buhay na ito’y ginaganti pa ng mabuti ang pag-ayo sa masamang hilig kay sa pagtupad sa katungkulan. Hindi bibihirang naiisip niyang pabayaan nang lumubha ang sakit at patunguhin sa libingan ang nag-aampon sa kaniya, sa isang landas na kinalatan ng bulaklak at magagandang larawan, kay sa pahabain ang buhay sa pamag-itan ng pagtitipid.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,6,1554,—¡Hangal na tao ako!—ang madalas na sabi sa sarili—ang karamihan ay hangal at yayamang nagbabayad....,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,7,1555,"Ngunit iniiiling ang ulo at inaalaala si Huli, ang malawak na kinabukasang nasa sa kaniyang harap; iniisip niyang mabuhay nang hindi dudungisan ang kaniyang budhi. Ipinatutuloy ang pangangalagang takda at nagbabantay.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,8,1556,"Gayon man, ang may sakit ay lumulubhang untiunti sa araw araw. Si Basilio, na nagpasiyang untian ng untian ang nahihitit o kung di man ay hindi pinapayagang humitit ng higit kay sa karaniwan, ay natatagpuan niya sa panggagaling sa hospital o sa isang pagdalaw na nakakatulog ang may sakit ng mabigat na tulog ng naaapian, na naglalaway at namumutlang wari’y patay. Hindi mahulo ng binata kung saan nanggagaling ang apian; ang mga tanging nagsisidalaw sa bahay ay si Simoun at si P. Irene, ang una’y bibihirang pumaroon, at ito namang isa’y walang humpay sa pagbibilin sa kaniya na higpitan at huwag babaguhin ang pangangalaga at huwag punahin ang mga pagkamuhi ng maysakit, sapagka’t ang unang dapat ganapin ay ang mailigtas.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,9,1557,"—Tumupad kayo sa inyong katungkulan, binata,—ang sabi sa kaniya—tumupad kayo sa inyong katungkulan.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,10,1558,"At binibigyan siya ng isang munting sermon na ukol sa bagay na iyon, sa pamag-itan ng isang boong pananalig at sigabo, na si Basilio’y nagkakaroon tuloy ng pagkalugod sa nangangaral. Bukod sa roon ay pinapangakuan siya ni P. Irene ng isang mabuting mapapasukan, isang mabuting lalawigan, at pinabanaagan pa sa kaniya ang pangyayaring siya’y mahalal na katedratiko. Si Basilio naman, kahi’t hindi napadadala sa mga pag-asa, ay nagpapakunwaring naniniwala at sumusunod sa iniuutos ng sarili niyang budhi.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,11,1559,"Nang gabing iyon, samantalang itinatanghal ang Les Cloches de Corneville, si Basilio ay nag-aaral sa harap ng isang matandang dulang, sa tulong ng liwanag ng isang ilawang langis, na ang pantallang bubog na malabo ay nakatatakip at nakadidilim sa kaniyang mukha. Isang lumang bungo, ilang buto ng tao, at ilang makakapal na aklat na mabuti ang pagkakahanay ay siyang nakakalat sa dulang na mayroon pang isang palanganang tubig at isang esponha. Isang amoy apiang nanggagaling sa kanugnog na silid, ay nakapagpapabigat sa hangin at nakapagpapaantok sa kaniya, ngunit ang binata’y naglalaban sa pamag-itan ng pagbasa manakanaka sa kaniyang noo’t mga mata, handa sa hindi pagtulog hanggang sa matapos ang aklat. Iyo’y isang bahagi ng Medicina Legal at Toxicologia ni Dr. Mata, isang aklat na kaniyang nahiram at dapat isauli sa may-ari sa lalong madaling panahon. Ang katedratiko ay ayaw magturo ng hindi alinsunod sa kumathang iyon at si Basilio ay walang sapat na salapi upang makabili ng aklat na iyon sapagka’t sa dahilang yaon ay bawal ng mga tagasuri sa Maynila at kailangan ang suhulan ang maraming kawani upang maipasok, ay malaking halaga ang hinihingi ng mga mang-aaklat. Buhos na buhos ang pag-iisip ng binata sa kaniyang pag-aaral, kaya’t hindi man pinansin ang ilang mumunting aklat na ipinadala sa kaniyang galing sa labas na hindi maalaman kung saan, mga aklat na tumutukoy sa Pilipinas, na doo’y kasama ang sa kapanahunang iyon ay siyang napupuna ng lahat dahil sa masama at kalait-lait na pagpapalagay sa mga anak ng bayan. Walang kapanapanahon si Basilio upang sila’y mabuksan; marahil ay nakapipigil din sa kaniya ang pag-aalala na hindi masarap ang tumanggap ng isang pag-alimura o isang paghamon at hindi makapagtanggol o makatugon. Noon nga, ang paglilitis sa ano mang lathala, ay nagpapabayang dustain ang mga pilipino, ngunit ipinagbabawal sa mga ito ang sumagot.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,12,1560,"Sa gitna ng katahimikang naghahari sa bahay, na nabubulahaw lamang sa ilang mahinang paghihilik na galing sa kabilang silid, ay nakadingig si Basilio ng madalas na yabag sa hagdanan, mga yabag na dumaan sa caida at tungo sa kaniyang kinalalagyan. Itinaas niya ang kaniyang ulo, nakitang nabukas ang pintuan at sumipot ang mapanglaw na anyo ni Simoun, sa gitna ng kaniyang pagkakamangha.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,13,1561,"Mula sa pagtatagpo nila sa S. Diego, ay hindi pa nakikipagkita si Simoun, ni sa binata, ni kay kapitang Tiago.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,14,1562,"—¿Ano ang lagay ng may sakit?—ang tanong na tiningnang sumandali ang silid at napatitig sa mga mumunting maninipis na aklat, na aming binanggit, na hindi pa napuputol ang mga dahon.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,15,1563,"—Ang tibok ng puso ay babahagya.... ang pulso ay mahinangmahina.... pagkain, ay hindi makakain ng anoman,—ang tugong marahan ni Basilio na malungkot ang ngiti—sa magmamadaling araw ay pinagpapawisan ng katakot-takot.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,16,1564,"At sapagka’t nakikitang si Simoun, dahil sa tungo ng mukha, ay nakatingin sa mga tinurang mumunting aklat at sa pangingilag na muling mabanggit ang pinag-usapan sa gubat, ay nagpatuloy:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,17,1565,"—Ang boong katawan ay nakakalatan na ng lason; bukas o makalawa ay mangyayaring mamatay na wari’y tinamaan ng lintik.... ang lalong maliit na sanhi, isang walang kabuluhang bagay, isang sulak ng kalooban ay mangyayaring makamatay sa kaniya....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,18,1566,—¡Gaya ng Pilipinas!—ang mapanglaw na sabi ni Simoun.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,19,1567,"Hindi napigil ni Basilio ang isang ngiwi, at sa dahilang ipinasiya na niya ang huwag muling mapag-usapan ang bagay, ay nagpatuloy na wari’y walang anomang nadingig:",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,20,1568,"—Ang lalong nakapagpapahina sa kaniya ay ang mga pagpapanaginip, ang kaniyang mga pagkatakot....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,21,1569,—¡Gaya ng pamahalaan!—ang muling turing ni Simoun.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,22,1570,"—May ilang gabi nang nagising ng walang ilaw at inakalang siya’y nabulag; nanggulo ng katakottakot, naghinagpis at linait ako na ang sabi’y dinukit ko ang kaniyang mga mata.... Nang pumasok akong may dalang ilaw ay pinagkamalan akong si P. Irene at tinawag akong kaniyang tagapagligtas....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,23,1571,—¡Walang pinag-ibhan sa pamahalaan!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,24,1572,"—Kagabi—ang patuloy ni Basilio na nagbibingibingihan—ay nagbangon at hiningi ang kaniyang manok, ang kaniyang manok na may tatlong taong patay na, napilitan akong bigyan siya ng isang inahin, at ng magkagayon ay pinakapuripuri ako’t pinangakuan ng libolibo....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,25,1573,Nang mga sandaling iyon ay tumugtog ang isang orasan ng ikasampu’t kalahati.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,26,1574,Si Simoun ay kinilabutan at pinigil ang binata sa isang kilos.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,27,1575,"—Basilio—ang marahang sabi—pakinggan ninyo akong mabuti, sapagka’t ang mga sandaling ito’y lubhang mahalaga. Nakikita kong hindi man ninyo binuksan ang mga aklat na ipinadala ko; wala kayong paglingap sa inyong bayan....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,28,1576,Ang binata’y nagtangkang mangatwiran.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,29,1577,"—¡Hindi na kailangan!—ang matigas na patuloy ni Simoun—Sa loob ng isang oras ay susulak ang himagsikan sa isang hudyat ko, at bukas ay wala na ang pag-aaral, wala nang Universidad, wala kundi labanan at patayan. Inihanda ko na ang lahat at hindi mahahadlangan ang aking tagumpay. Kapag kami’y nanaig, lahat niyong makatutulong sa amin at hindi kumilos, ay aariing kalaban. ¡Basilio naparito ako upang ialok sa inyo ang inyong kamatayan o ang inyong tutunguhing kinabukasan!....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,30,1578,—¡Ang aking kamatayan o ang aking kinabukasan!—ang ulit na wari’y walang nalilinawan.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,31,1579,—Sa piling ng pamahalaan o sa piling namin—ang sabi ni Simoun—sa mga sumisiil o sa inyong bayan. ¡Magpasiya kayo sapagka’t tumatakbo ang panahon! ¡Naparito ako upang kayo’y iligtas alang-alang sa mga alaalang nagtali sa atin!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,32,1580,—¡Sa mga maniniil o sa aking bayan!—ang marahang ulit.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,33,1581,"Ang binata’y lito; tinitingnan ang manghihiyas ng matang kinalalarawanan ng pagkasindak, naramdamang ang kaniyang mga paa’t kamay ay nanglalamig at libo-libong nagkakasalimuut na pagkukuro ang nagdaraan sa kaniyang pag-iisip; nakikitang ang mga lansangan ay nagdadanak sa dugo, nadidingig ang putukan, napapagitna siya sa mga patay at sugatan at ¡katangi tanging lakas ng hilig! nakikita niyang siya, na suot ang damit sa paggawa, ay nagpuputol ng mga hita’t nag-aalis ng mga punlo.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,34,1582,"—Hawak ko ang kalooban ng pamahalaan—ang patuloy ni Simoun—aking ipinara at inaksaya ang kaunti niyang lakas at magugugol sa mga haling na pagsalakay, at sinilaw ko siya sa kapakinabangang maduduwit; ang mga pangulo niya ay tahimik na nangasa dulaan ngayon at nangalilibang sa pag-iisip ng isang gabing lipus kasayahan, ngunit walang isa mang hihilig na muli sa unan.... Mayroon akong mga regimiento at mga taong nasa aking kapamahalaan, pinapaniwala ko ang ilan na ang may utos ng panghihimagsik ay ang General, ang iba’y pinaniwala kong ang mga prayle ang may kagagawan; ang ilan ay binili ko sa pangako, sa katungkulan, sa salapi; ang marami, ang maraming marami ay kikilos upang makaganti, sapagka’t nangasisiil at sa dahilang natatayo sa kalagayang mamatay o pumatay.... Si kabisang Tales ay nasa sa lupa at sinamahan ako hanggang dito! Inuulit ko sa inyo ¿sasama kayo sa amin o ninanasa ninyo ang malaan sa pagdaramdam ng aking mga kabig? Sa mga sandaling mapanganib ang hindi pag-ayon sa kanino man ay isang paglagay sa kamuhian ng dalawang pangkat na magkalaban.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,35,1583,Makailang hinaplos ni Basilio ang kaniyang mukha na waring ibig magising sa isang bangungot; naramdamang ang kaniyang noo’y malamig.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,36,1584,—¡Magpasiya kayo!—ang ulit ni Simoun.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,37,1585,"—¿At ano.... ang kailangan kong gawin?—ang tanong na ang tingig ay pipi, basag, mahina.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,38,1586,"—Isang bagay na lubhang madali—ang tugon ni Simoun na ang mukha’y naliwanagan ng isang sinag ng pag-asa—sa dahilang pamamahalaan ko ang kilusan, ay hindi ko maiiwan ang alin mang labanan. Kailangan ko, na samantalang ang kaguluhan ay nasa iba’t ibang pook ng siyudad, ay panguluhan ninyo ang isang pulutong, igiba ang pintuan ng Sta. Clara at kunin ninyo doon ang isang tao na liban na sa akin at kay kapitang Tiago ay kayo lamang ang makakakilala.... Kayo’y hindi mapapanganib.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,39,1587,—¡Si Maria Clara!—ang bulalas ng binata.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,40,1588,"—¡Oo, si Maria Clara!—ang ulit ni Simoun, at noon lamang nagkaroon ng tunog na malungkot at malumanay ang kaniyang tingig—ibig ko siyang iligtas, upang iligtas lamang siya kung kaya ninasa ko ang mabuhay, nagbalik ako.... ¡ginawa ko ang himagsikan sapagka’t ang isang himagsikan lamang ang makapagbubukas sa akin ng pinto ng mga kombento!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,41,1589,"—¡Ay!—ani Basilio na pinagduop ang kamay—¡nahuli kayo, lubhang huli!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,42,1590,—At ¿bakit?—ang tanong ni Simoun na ikinunot ang kilay.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,43,1591,—¡Si Maria Clara ay namatay na!,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,44,1592,Sa isang lundag ay napatindig si Simoun at hinandulong ang binata.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,45,1593,—¿Namatay?—ang tanong na ang tingig ay nakapangingilabot.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,46,1594,"—Kaninang hapon, ika anim; ngayon marahil ay....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,47,1595,"—¡Hindi totoo!—ang sigaw ni Simoun na namumutla’t ang mata’y nanglilisik—¡hindi totoo! ¡Si Maria Clara ay buhay, si Maria Clara ay kailangang mabuhay! Iyan ay isang duwag na pagdadahilan.... ¡hindi mamamatay, at ngayong gabi’y ililigtas ko siya o bukas ay patay kayo!",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,48,1596,Ikinibit ni Basilio ang kaniyang balikat.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,49,1597,"—May ilang araw nang nagkasakit at ako ay pumaparoon sa kombento upang makibalita. Tingnan ninyo, narito ang sulat ni P. Salvi na dala rito ni P. Irene. Magdamag na nag-iiyak si kapitang Tiago na hinahagkan at hinihingang tawad ang larawan ng kaniyang anak hanggang sa natapos sa paghitit ng maraming apian.... Kaninang hapon ay tinugtog ang kaniyang agonias.",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,50,1598,—¡Ah!—ang bulalas ni Simoun na piniglan ng dalawang kamay ang ulo at napahinto.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,51,1599,Naaalaala ngang nakadingig siya ng tugtog ng agonias samantalang nanunubok sa paligid ng kombento.,paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,52,1600,"—¡Patay!—ang mahinang bulong na waring ang nagsasalita’y isang anino—¡patay! namatay nang hindi ko man lamang nakita, namatay ng hindi nalalamang ako’y nabubuhay nang dahil sa kaniya, namatay ng nagtitiis!....",paragraph
ANG “FILIBUSTERISMO”[*] (Karugtóng ng̃ NOLI ME TANGERE),J. RIZAL,Project Gutenberg,"Ang _Filibusterismo_, by José Rizal_ A Project Gutenberg eBook.html",23,XXIII ISÁNG BANGKÁY,53,1601,"At sa pagdaramdam ng isang sigwang kalagimlagim, isang sigwang may kulog at buhawi na walang patak ng ulan, hinagpis na walang luha, sigaw na walang salita, nagngangalit sa kaniyang dibdib at nagtatangkang umapaw na wari’y buga ng bolkan na malaong natimpi, ay biglang umalis sa kinalalagyang silid. Nadingig siya ni Basilio na pumapanaog ng hagdan, na ang lakad ay walang tuto; nadingig ang isang timping sigaw, sigaw na waring nagsasabi ng pagsapit ng kamatayan, malalim, katangitangi, kahambal-hambal, kaya’t ang binata’y tumindig na namumutla’t nanginginig sa kinauupan, ngunit nadingig ang yabag na papalayo at ang pinto sa daan na nag-umugong sa pagkakasara.",paragraph
